id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1253541647696179200,1253541647696179200,1587702593000,2020-04-24,07:29:53,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Important news! https://twitter.com/WhiteHouse/status/1253102278971666437 …,[],['https://twitter.com/WhiteHouse/status/1253102278971666437'],[],13203,20568,100037,[],[],https://twitter.com/realDonaldTrump/status/1253541647696179200,False,https://twitter.com/WhiteHouse/status/1253102278971666437,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253538626992046080,1253538626992046080,1587701872000,2020-04-24,07:17:52,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,Disgraceful. Should join the Republican Party! https://twitter.com/gopchairwoman/status/1253495197805301762 …,[],['https://twitter.com/gopchairwoman/status/1253495197805301762'],[],5752,22903,82529,[],[],https://twitter.com/realDonaldTrump/status/1253538626992046080,False,https://twitter.com/GOPChairwoman/status/1253495197805301762,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253472446377873409,1253472446377873409,1587686094000,2020-04-24,02:54:54,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Governor @JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life, the Second Amendment, and Building the Wall! With Governors like Jim, America will recover and get back to business. Jim has my Complete and Total Endorsement!",['jimjusticewv'],[],[],8968,14437,64529,[],[],https://twitter.com/realDonaldTrump/status/1253472446377873409,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '3167789983', 'username': 'JimJusticeWV'}]",,,,
1253467642431705091,1253467642431705091,1587684948000,2020-04-24,02:35:48,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman @SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders, Supports our Veterans, Strong on Crime, and the Second Amendment. Steve has my Complete and Total Endorsement! https://secure.winred.com/stivers-for-congress/donate …",['stevestivers'],['https://secure.winred.com/stivers-for-congress/donate'],[],2979,7848,30028,[],[],https://twitter.com/realDonaldTrump/status/1253467642431705091,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '59536644', 'username': 'stevestivers'}]",,,,
1253467417482801154,1253467417482801154,1587684895000,2020-04-24,02:34:55,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!",[],[],[],4121,14738,67650,['#maga'],[],https://twitter.com/realDonaldTrump/status/1253467417482801154,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253466787829735425,1253466787829735425,1587684745000,2020-04-24,02:32:25,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman @MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us #MAGA! He’s Strong on the Border, Tough on Crime, will Protect our Vets, and our GREAT Second Amendment. Mike has my Complete and Total Endorsement! https://secure.winred.com/turner/donate ",['miketurneroh'],['https://secure.winred.com/turner/donate'],[],2001,7323,27105,['#maga'],[],https://twitter.com/realDonaldTrump/status/1253466787829735425,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '380498919', 'username': 'MikeTurnerOH'}]",,,,
1253465846376280066,1253465846376280066,1587684520000,2020-04-24,02:28:40,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman @Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your #2A, Defend our Borders, and Support Small Business – a great supporter of the #MAGA Agenda. Troy has my Complete and Total Endorsement! https://secure.winred.com/balderson-for-congress/donate …",['troy_balderson'],['https://secure.winred.com/balderson-for-congress/donate'],[],1676,6821,25680,"['#2a', '#maga']",[],https://twitter.com/realDonaldTrump/status/1253465846376280066,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '603083228', 'username': 'Troy_Balderson'}]",,,,
1253465581413597184,1253465581413597184,1587684457000,2020-04-24,02:27:37,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement!  https://secure.winred.com/davejoyce/donate …",['davejoyceoh14'],['https://secure.winred.com/davejoyce/donate'],[],1483,6676,25388,[],[],https://twitter.com/realDonaldTrump/status/1253465581413597184,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '727242919', 'username': 'DaveJoyceOH14'}]",,,,
1253465418263605249,1253465418263605249,1587684418000,2020-04-24,02:26:58,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border, Tough on Crime, the Second Amendment, and Supports Small Business. Brad has my Complete and Total Endorsement! https://secure.winred.com/usabrad/donate ",['bradwenstrup'],['https://secure.winred.com/usabrad/donate'],[],1432,6728,24963,[],[],https://twitter.com/realDonaldTrump/status/1253465418263605249,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '313719282', 'username': 'bradwenstrup'}]",,,,
1253464153530011650,1253464152233906178,1587684117000,2020-04-24,02:21:57,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,[],[],[],897,5838,28917,[],[],https://twitter.com/realDonaldTrump/status/1253464153530011650,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253464152233906178,1253464152233906178,1587684116000,2020-04-24,02:21:56,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Law Enforcement....",['seanreyesut'],[],[],1624,9024,41348,['#maga'],[],https://twitter.com/realDonaldTrump/status/1253464152233906178,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '23136027', 'username': 'SeanReyesUT'}]",,,,
1253463853645606918,1253463853645606918,1587684045000,2020-04-24,02:20:45,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses, will Lower your Taxes, and will protect your Second Amendment. He has my Complete and Total Endorsement!",['curtisut'],[],[],1851,8770,38048,[],[],https://twitter.com/realDonaldTrump/status/1253463853645606918,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '26057209', 'username': 'CurtisUT'}]",,,,
1253463521876217856,1253463520940822538,1587683966000,2020-04-24,02:19:26,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"....He’s 100% pro-life, strong on #2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement! https://secure.winred.com/chrisstewart/donate …",[],['https://secure.winred.com/chrisstewart/donate'],[],1049,5782,23447,['#2a'],[],https://twitter.com/realDonaldTrump/status/1253463521876217856,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1253463520940822538,1253463520940822538,1587683966000,2020-04-24,02:19:26,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman Chris Stewart (@StewartforUtah) is a tremendous fighter for Utah. He served our Country in the U.S. Air Force, and has been a strong supporter of our #MAGA Agenda....",['stewartforutah'],[],[],1135,7485,31967,['#maga'],[],https://twitter.com/realDonaldTrump/status/1253463520940822538,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '395419988', 'username': 'StewartforUtah'}]",,,,
1253463098050129923,1253463098050129923,1587683865000,2020-04-24,02:17:45,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,"Congressman Warren Davidson (@Vote_Davidson) is working very hard for the people of Ohio! He’s a strong supporter of our Military, Vets, Second Amendment, and #MAGA Agenda. Warren has my Complete and Total Endorsement!  https://secure.winred.com/davidson/donate ",['vote_davidson'],['https://secure.winred.com/davidson/donate'],[],1217,6247,23859,['#maga'],[],https://twitter.com/realDonaldTrump/status/1253463098050129923,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '4624539143', 'username': 'Vote_Davidson'}]",,,,
1253462557010124807,1253462554803920902,1587683736000,2020-04-24,02:15:36,שעון קיץ ירושלים,25073877,realdonaldtrump,Donald J. Trump,,....Bill has my Complete and Total Endorsement!  https://secure.winred.com/johnson-for-congress/donate …,[],['https://secure.winred.com/johnson-for-congress/donate'],[],857,4718,19109,[],[],https://twitter.com/realDonaldTrump/status/1253462557010124807,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
