,word,count
786,gameplay,1
787,kill,1
788,see,1
789,add,1
791,stayhomechallenge,1
643,thank,1
642,1871,1
641,spiked,1
640,elonmusk,1
639,jack,1
638,afloat,1
792,quarantinelife,1
637,cards,1
783,pc,1
782,xbox,1
644,working,1
778,switch,1
774,267,1
654,difficult,1
653,neighborhoods,1
652,helping,1
776,smash,1
777,bros,1
650,ridge,1
781,4,1
649,bay,1
648,fresh,1
647,met,1
780,fallout,1
646,especially,1
645,grocery,1
761,overwhelmed,1
671,quarter,1
760,projected,1
759,propublica,1
692,dollars,1
691,billions,1
690,paying,1
721,typically,1
689,lie,1
688,repeated,1
722,run,1
723,outside,1
724,summer,1
725,kinda,1
726,girl,1
727,damn,1
728,fdr,1
729,drive,1
730,igshid1hhozeltjklkj,1
731,log,1
680,economicimpact,1
694,pay,1
695,american,1
715,bigots,1
710,racist,1
706,lies,1
703,presidentialguidance,1
707,every,1
702,trumppressconference,1
708,opens,1
701,sick,1
709,mouth,1
700,guidance,1
714,assholes,1
699,presidential,1
698,referring,1
711,chief,1
712,kellyanne,1
697,stage,1
696,sycophants,1
713,racists,1
732,rain,1
733,sleet,1
734,snow,1
668,headed,1
672,growth,1
750,studying,1
751,due,1
704,pence,1
670,2nd,1
752,young,1
669,recession,1
753,keeping,1
674,return,1
667,japan,1
754,mood,1
755,stayathomechallenge,1
756,parents,1
666,europe,1
757,voicesofyouth,1
665,united,1
673,expected,1
748,kids,1
735,hail,1
740,laurie_garrett,1
736,usps,1
737,delivers,1
738,saw,1
679,02,1
678,fall,1
677,gdp,1
739,heard,1
676,year,1
747,theeconomy,1
741,maddow,1
742,following,1
743,listening,1
675,end,1
744,comes,1
745,idiot,1
746,pent,1
0,abundance,1
855,reveals,1
793,mayor,1
965,normally,1
968,construction,1
969,doubleparked,1
970,delivery,1
971,trucks,1
972,tends,1
973,blocks,1
974,virtually,1
976,steps,1
977,significantly,1
978,information,1
979,feel,1
980,call,1
981,311,1
982,nonemergencies,1
983,changes,1
984,950,1
985,464,1
986,gym,1
987,movie,1
988,theaters,1
989,casinos,1
990,added,1
991,list,1
992,mandatory,1
993,closures,1
966,hudson,1
964,coffee,1
996,fifth,1
963,stopped,1
936,centers,1
938,official,1
939,mandated,1
940,otherwise,1
941,schools,1
942,prek,1
943,thru,1
944,college,1
945,bergen,1
946,still,1
947,hotspot,1
948,32,1
949,also,1
951,group,1
952,expands,1
953,93,1
954,mobilizes,1
955,nationalguard,1
956,soar,1
957,80,1
958,178,1
959,starbucks,1
960,lower,1
961,carryout,1
962,customer,1
994,ct,1
997,ave,1
934,showing,1
1026,rights,1
1028,exclusively,1
1029,america,1
1030,alegria,1
1031,classe,1
1032,animal,1
1033,em,1
1034,epoca,1
1035,sporting,1
1036,events,1
1037,concerts,1
1038,shows,1
1039,puta,1
1040,merda,1
1041,onse,1
1042,comitiva,1
1043,bolsonaro,1
1044,viagem,1
1045,aos,1
1046,eua,1
1047,ja,1
1048,tem,1
1049,11,1
1050,membros,1
1051,com,1
1052,teste,1
1027,vaccine,1
1025,curevac,1
998,52nd,1
1024,company,1
999,monday,1
1000,rockefeller,1
1001,center,1
1002,igshid1u0mzeev0rx7m,1
1003,national,1
1004,quarantine,1
1005,ad,1
1006,know,1
1007,point,1
1008,socialdistancingnow,1
1009,staythefhome,1
1010,allowed,1
1011,takeoutdelivery,1
1012,starting,1
1013,tuesday,1
1014,sobering,1
1015,piece,1
1016,scottmonty,1
1017,shocked,1
1018,germany,1
1019,offered,1
1020,large,1
1021,sums,1
1022,money,1
1023,pharma,1
935,exposed,1
933,elba,1
794,ras,1
822,bizarre,1
825,influence,1
826,level,1
827,npr,1
828,poll,1
829,found,1
830,february,1
831,72,1
832,republicans,1
833,threat,1
834,number,1
835,dropped,1
836,40,1
844,chefjoseandres,1
845,providing,1
846,meals,1
847,converting,1
850,communitykitchens,1
852,morningbrew,1
853,huge,1
854,study,1
635,buying,1
856,chloroquine,1
857,fights,1
858,6,1
859,days,1
824,leanings,1
821,coronavirusususa,1
861,preventive,1
820,coronapocolypse,1
795,j,1
796,baraka,1
797,announced,1
798,woman,1
799,presented,1
800,east,1
801,orange,1
802,hospital,1
803,14,1
804,novel,1
805,screening,1
806,however,1
807,gave,1
808,false,1
809,name,1
810,newark,1
811,address,1
812,thread,1
813,coronavirususa,1
814,face,1
815,mask,1
816,facts,1
817,checked,1
818,hygiene,1
819,advice,1
860,works,1
862,infection,1
932,idris,1
900,scarcity,1
902,clear,1
903,federal,1
904,ordering,1
906,closing,1
908,anti,1
910,honest,1
911,thing,1
912,ever,1
913,keeps,1
914,borders,1
916,away,1
917,smart,1
918,covidcanada,1
919,exclusive,1
920,learned,1
921,approx,1
922,air,1
923,army,1
924,njnationalguard,1
925,troops,1
926,mobilized,1
927,mostly,1
928,transport,1
929,mp,1
930,units,1
901,5pm,1
899,despite,1
863,riganoesq,1
898,access,1
864,gatewaypundit,1
866,square,1
867,16,1
868,promised,1
869,politician,1
870,legal,1
871,aid,1
872,society,1
873,future,1
874,judgement,1
875,questioned,1
876,fantastic,1
877,parody,1
878,absolutely,1
879,bonkers,1
881,complained,1
888,practicing,1
889,adequate,1
890,set,1
891,w,1
892,howardbeck,1
893,discuss,1
894,nba,1
896,misconception,1
897,easy,1
636,gift,1
527,platitudes,1
634,businesses,1
178,town,1
222,beds,1
223,facilities,1
227,survey,1
228,assist,1
229,psychological,1
233,children,1
234,heightened,1
235,abuse,1
236,neglect,1
237,exploitation,1
238,violence,1
239,amidst,1
240,intensifying,1
241,containment,1
244,endviolence,1
245,coronaviruspandemic,1
246,6pm,1
247,5683,1
248,43,1
250,1514,1
252,1402,1
254,1740,1
256,736,1
221,equipment,1
220,revolved,1
219,treat,1
196,antimalaria,1
180,halted,1
181,outbreak,1
185,nys,1
187,6211,1
189,1603,1
190,symptom,1
191,alleviation,1
193,conduct,1
194,drug,1
195,trials,1
197,drugs,1
217,talk,1
198,gov,1
199,cuomo,1
202,find,1
203,looking,1
204,positives,1
207,period,1
211,manage,1
213,critical,1
215,fight,1
216,much,1
257,bronx,1
258,285,1
262,friday,1
314,gives,1
299,paid,1
300,years,1
302,credit,1
303,score,1
306,salvador,1
307,reported,1
309,case,1
310,quick,1
312,vs,1
313,h1n1,1
315,idea,1
295,cableinternetloancredit,1
316,current,1
317,situation,1
318,alarming,1
320,stockmarket,1
321,imperfect,1
322,measure,1
323,particularly,1
324,hospitalization,1
326,rate,1
327,con,1
296,card,1
294,bills,1
263,evening,1
275,thanks,1
264,chat,1
265,friend,1
266,johnshrader,1
267,watchthemedia,1
268,podcast,1
269,topic,1
270,changed,1
272,journalists,1
273,go,1
274,jobs,1
276,john,1
293,utility,1
277,21,1
281,live,1
282,session,1
283,consul,1
286,consulate,1
287,connect,1
288,answer,1
290,wake,1
291,salvadorans,1
292,worry,1
179,appears,1
177,italian,1
632,goal,1
176,experiment,1
52,wmt,1
53,donating,1
54,50000,1
55,n95,1
58,battle,1
59,absolute,1
60,journey,1
61,well,1
62,worth,1
63,effort,1
64,ppeshortages,1
65,ppenow,1
66,getmeppe,1
70,8thousand,1
73,60have,1
74,died,1
81,fear,1
82,may,1
86,share,1
87,gratitude,1
88,nurses,1
89,doctors,1
90,healthcare,1
49,refine,1
47,per,1
45,responders,1
23,attention,1
2,noun,1
3,phrase,1
4,used,1
5,rich,1
6,famous,1
7,powerful,1
13,according,1
14,cdc,1
15,guidelines,1
22,ramp,1
27,response,1
44,emergency,1
29,cripthevote,1
30,walmart,1
32,begun,1
33,offering,1
34,drivethrough,1
39,suburban,1
40,chicago,1
41,stores,1
42,medical,1
43,staff,1
91,workers,1
92,hardest,1
93,work,1
158,hector,1
142,recommended,1
144,refer,1
146,organization,1
147,website,1
148,info,1
149,nypdconnecting,1
150,nypdprotecting,1
153,night,1
156,little,1
157,buddy,1
159,fda,1
137,remind,1
160,approves,1
162,diagnostic,1
165,detect,1
166,45,1
167,minutes,1
169,fair,1
170,lawn,1
172,19,1
174,fascinating,1
175,mass,1
139,top,1
133,fortgreene,1
95,personal,1
113,ciudad,1
98,plus,1
99,supermarket,1
100,cashiers,1
101,stockers,1
104,risking,1
106,greater,1
108,por,1
109,si,1
110,lo,1
111,sabian,1
117,tiene,1
132,residents,1
118,un,1
119,systema,1
120,alertas,1
122,espanol,1
123,acerca,1
125,envia,1
126,palabra,1
127,covidesp,1
128,al,1
130,order,1
328,respecto,1
331,les,1
332,compartimos,1
333,siguiente,1
507,3405,1
508,surpasses,1
513,asap,1
514,direct,1
515,cash,1
516,increased,1
517,unemployment,1
518,benefits,1
519,immediately,1
520,ca,1
521,nt,1
522,afford,1
523,wait,1
524,leaders,1
525,speak,1
1,caution,1
528,nigeria,1
529,already,1
530,big,1
535,confines,1
536,jails,1
537,prisons,1
539,revenue,1
506,toll,1
505,hours,1
504,24,1
490,hoy,1
480,icu,1
481,text,1
482,covid,1
483,ya,1
484,son,1
485,mas,1
486,5000,1
487,casos,1
488,confirmados,1
489,estado,1
491,convierte,1
502,dead,1
492,epicentro,1
493,estados,1
494,unidos,1
495,luego,1
496,practicamente,1
497,duplicar,1
498,cantidad,1
499,igshidjpbr2bg17vo3,1
500,italy,1
501,427,1
541,stepped,1
542,true,1
543,bring,1
614,r,1
598,five,1
600,old,1
601,danger,1
603,gon,1
607,leader,1
609,dating,1
610,happilydivorced,1
611,thrive,1
612,reps,1
613,mariodb,1
615,fl,1
596,happened,1
616,benmcadams,1
617,ut,1
620,congress,1
622,appointed,1
625,called,1
627,flu,1
628,racistinchief,1
629,vp,1
630,check,1
631,helpmainstreet,1
597,politicizing,1
594,cares,1
545,shockingly,1
563,renters,1
546,exactly,1
547,staying,1
549,ton,1
550,overflowing,1
553,weeks,1
554,awful,1
556,lock,1
558,bravo,1
559,handling,1
562,homeowners,1
564,forget,1
591,edicts,1
565,venture,1
566,rentrelief,1
577,heckuva,1
578,job,1
579,brownie,1
580,yes,1
583,strain,1
585,studio,1
586,11a,1
590,domestic,1
479,169,1
478,500,1
477,bronx165,1
384,alexisconti_,1
366,threading,1
367,needle,1
368,boss,1
370,contradicts,1
371,presser,1
377,pact,1
380,granted,1
381,mini,1
382,flashbackfriday,1
383,shoot,1
385,bvh,1
363,fauci,1
386,thistooshallpass,1
387,staystrong,1
388,cometogether,1
389,igshid7fl7av3nldn7,1
390,accept,1
392,responsibility,1
395,thankfully,1
397,appear,1
399,infected,1
400,causes,1
364,spend,1
362,dr,1
403,developing,1
346,15,1
334,mensaje,1
335,secretario,1
336,tesoreride,1
337,eeuu,1
338,stevenmnuchin1,1
340,pospone,1
341,fecha,1
342,limite,1
344,declarar,1
345,hasta,1
347,julio,1
361,feeling,1
348,taxday,1
349,press,1
350,asking,1
351,senators,1
352,sold,1
353,stocks,1
356,scientist,1
358,truth,1
359,based,1
360,data,1
402,experts,1
407,explains,1
476,436,1
459,politics,1
448,editor,1
449,mindyc_,1
450,type2diabetes,1
451,lizclamanlive,1
452,futures,1
453,markets,1
454,ep4,1
455,intoamerica,1
457,explore,1
458,intersection,1
461,50,1
446,meds,1
464,daytoday,1
465,life,1
467,impact,1
469,election,1
470,sidtwitter,1
471,currently,1
472,3615,1
473,22deaths,1
474,980,1
475,976,1
447,thx,1
444,healthy,1
411,area,1
424,sportsxtra,1
412,bergencc,1
413,screened,1
414,verify,1
415,nasal,1
416,swab,1
417,collect,1
418,specimen,1
419,darryl,1
420,strawberry,1
422,coloncancerawareness,1
426,distract,1
442,higher,1
428,issues,1
429,igshidr3kjbor4k7mv,1
430,manufacturers,1
432,whatever,1
434,making,1
435,ventilators,1
436,told,1
437,doctor,1
438,london,1
439,quarentinelife,1
1053,positivo,1
