,word,count
2101,suffolk,8
1377,program,8
586,tomorrow,8
2243,major,8
3499,mta,8
547,looks,8
1313,warning,8
1160,covid__19,8
567,sobre,8
2123,look,8
1344,possible,8
1371,announced,8
113,tonight,8
2150,colleagues,8
1111,military,8
199,continuing,8
2905,special,8
2763,beat,8
278,stimulus,8
2767,man,8
280,coronavirusrelated,8
904,continue,8
294,stuck,8
351,prevent,8
864,offers,8
1133,plans,8
3984,come,8
826,impacted,8
2978,light,8
3985,bulletin,8
816,announces,8
752,county,8
773,taken,8
2719,coverage,8
963,se,8
3242,prisons,8
2698,little,8
3804,making,8
5902,mistakes,8
2494,20buttons,8
656,taking,8
3323,google,8
2551,disproportionately,8
1036,become,8
452,order,8
1033,leave,8
4834,half,8
3279,nypd,8
988,areas,8
4222,smoking,8
3939,europe,8
4199,racial,8
3588,applause,8
1188,year,8
2029,iran,8
1456,result,8
1423,hospitalizations,8
485,reopen,8
1849,well,8
1501,battling,8
96,effects,8
1937,saying,8
1455,12,8
1412,create,8
46,hcov19,8
489,answers,8
1955,post,8
1730,rate,8
503,info,8
1963,morning,8
5216,donating,8
1587,blasio,8
2047,bill,8
1964,america,8
1973,complimentary,8
493,unprecedented,8
1630,three,8
1631,months,8
1146,seen,7
1065,passed,7
663,visit,7
1048,love,7
1145,pm,7
1024,domestic,7
1512,flu,7
196,dangerous,7
1002,official,7
658,fears,7
1468,bringing,7
2421,blood,7
1066,away,7
653,loss,7
2452,ready,7
1113,contain,7
1090,situation,7
678,le,7
642,students,7
2477,24,7
2474,straight,7
2059,giving,7
2682,essential,7
2644,common,7
994,start,7
2863,las,7
300,hello,7
23,affecting,7
858,unicef,7
2970,practice,7
3142,shared,7
449,conversation,7
802,recover,7
3124,zoom,7
794,du,7
330,spain,7
3087,scientists,7
3092,johns,7
3093,hopkins,7
334,nbcnews,7
723,abc,7
286,nationwide,7
1749,911,7
1879,ago,7
2661,battle,7
1516,conditions,7
1465,nys,7
2694,17,7
4555,struggling,7
2700,consistent,7
3240,clear,7
43,nytimes,7
1821,30,7
3229,increase,7
956,com,7
4171,temperature,7
931,understand,7
3195,partner,7
1158,medicine,7
3105,cbsnewyork,7
407,address,7
1210,govmurphy,7
1399,vs,7
1368,south,7
73,speaks,7
2092,something,7
1250,a4p,7
79,industry,7
509,hard,7
1360,everything,7
2102,sites,7
1267,em,7
2032,billion,7
122,episode,7
1297,fair,7
2030,receives,7
2026,fund,7
3610,heart,7
2122,extkeyysocial_tw,7
2022,area,7
2133,youtube,7
130,freedom,7
1418,return,7
422,talks,7
424,13,7
1374,hydroxychloroquine,7
3847,evidence,7
2370,leading,7
1390,app,7
1170,anyone,7
3807,currently,7
534,got,7
1182,individuals,7
4348,thursday,7
533,used,7
2149,gear,7
1979,executive,7
1184,protection,7
2342,system,7
328,phone,6
290,prolific,6
288,jonathan,6
4067,disparities,6
781,dans,6
908,process,6
32,loved,6
2770,map,6
3099,restaurant,6
824,though,6
326,court,6
1623,policy,6
2760,woman,6
2018,recession,6
804,infection,6
2739,myths,6
772,action,6
2733,cough,6
2145,combat,6
2726,faced,6
291,inventors,6
1381,sharing,6
13,supposed,6
1628,rent,6
105,left,6
116,13th,6
4084,trading,6
2147,raised,6
848,curb,6
2927,drivein,6
3023,violence,6
1651,proper,6
18,found,6
4601,lungs,6
4148,speak,6
2053,showing,6
871,experiencing,6
11,immune,6
2892,stress,6
92,trumppressconf,6
299,supercheap,6
296,laboratory,6
1708,como,6
2385,interesting,6
2017,africa,6
2716,bias,6
2544,boris,6
2543,minister,6
220,na,6
1440,point,6
2267,healthy,6
1936,responding,6
75,fear,6
1076,service,6
1238,knows,6
1235,7,6
1215,convalescent,6
178,joins,6
1091,looking,6
2294,record,6
2309,future,6
3107,finally,6
1119,deadly,6
1122,law,6
1477,paterson,6
2436,consider,6
1472,five,6
2343,epicenter,6
2422,town,6
2356,pandemia,6
2419,personnel,6
1461,living,6
2415,4,6
1152,fact,6
1464,prep,6
2263,regulatory,6
2545,johnson,6
1918,killing,6
1421,curve,6
263,increasing,6
2156,troubling,6
2157,trend,6
2011,earlier,6
1159,journal,6
53,22,6
1302,8,6
1520,infections,6
4209,apply,6
978,demand,6
982,age,6
1519,facilities,6
2672,es,6
143,threat,6
1907,closures,6
1298,lawn,6
2650,key,6
2649,uptodate,6
1288,da,6
149,administration,6
2009,ordered,6
246,trying,6
1268,proteger,6
1008,plan,6
4240,nypost,6
4258,thought,6
2607,fall,6
1901,issued,6
1083,tuesday,6
1034,unemployment,6
3310,prep4brooklyn,6
594,est,6
473,officers,6
3910,blacks,6
592,tune,6
427,dn,6
615,sociopath,6
550,thing,6
702,trust,6
3681,cares,6
3131,happening,6
416,toward,6
3589,upon,6
718,whole,6
695,nations,6
438,journey,6
3549,email,6
421,series,6
3318,asthma,6
527,judge,6
371,plus,6
5381,billdeblasio,6
3261,5g,6
3924,resource,6
482,md,6
559,oh,6
3881,33,6
458,middle,6
670,au,6
355,remember,6
3980,risks,6
3717,wrote,6
515,figure,6
622,worst,6
403,simple,6
4023,rise,6
477,science,6
3623,issue,6
764,distribute,6
507,sign,6
3111,twitter,6
3284,ensure,6
998,along,5
250,job,5
1518,tally,5
239,veterans,5
1214,dose,5
2636,remains,5
4840,cause,5
1004,member,5
4737,briefings,5
5802,passover,5
2651,points,5
3278,600,5
1526,differences,5
2645,informed,5
4368,l,5
2675,mas,5
1380,treating,5
430,parts,5
3258,conspiracy,5
1863,teamdl,5
710,foxnews,5
1809,february,5
2758,progress,5
2244,programmatic,5
3620,coronavirusoutbreak,5
2245,pillar,5
2246,concordia20,5
2247,summit,5
2248,september,5
947,ao,5
1542,mit,5
205,damn,5
3447,teleboerse,5
2013,following,5
1234,within,5
4189,friday,5
3801,settings,5
3237,rights,5
593,9,5
3446,ntvde,5
1019,seems,5
1424,level,5
3831,employee,5
257,four,5
255,100000,5
2688,dealing,5
3935,details,5
1875,wife,5
3682,metrics,5
2315,isolation,5
3437,updated,5
1896,siriusxm,5
2530,works,5
1945,fire,5
5866,levels,5
1079,closed,5
2519,oil,5
2514,fine,5
1984,chinese,5
188,35,5
3634,overwhelmed,5
4325,contracted,5
1953,steps,5
192,hey,5
2491,play,5
2485,field,5
194,msnbc,5
1164,10000,5
377,outside,5
627,limited,5
3662,art,5
1114,uss,5
1115,theodore,5
1116,roosevelt,5
6529,walking,5
1972,cure,5
388,11,5
2434,virtual,5
2453,fashion,5
4781,regardless,5
2447,rules,5
1989,development,5
218,tell,5
1992,korea,5
3311,deparmentofhealth,5
2299,winning,5
4825,inthistogether,5
1026,else,5
181,authority,5
3295,er,5
1999,contributed,5
1202,amfar,5
925,begin,5
4265,former,5
2595,security,5
2594,peace,5
2588,cybersecurity,5
2575,incredible,5
1996,72,5
1067,month,5
1194,oped,5
1499,places,5
4274,register,5
3108,met,5
1192,enough,5
1497,list,5
2546,spending,5
3632,funeral,5
1061,japan,5
2542,prime,5
219,gon,5
3322,apple,5
1495,released,5
2242,permanently,5
1131,often,5
1806,getmeppe,5
852,reopening,5
1666,poverty,5
126,sharpeway,5
1590,parking,5
560,older,5
1588,admissions,5
2967,workforce,5
1343,professionals,5
2119,wear,5
2124,forward,5
2125,truth,5
2051,responders,5
2140,frontlines,5
131,economics,5
22,reporting,5
3536,color,5
123,livestream,5
2148,12000,5
2917,worldwide,5
859,chief,5
4147,begins,5
861,warns,5
4702,covid19pandemic,5
734,19,5
27,includes,5
2151,inadequately,5
2152,protected,5
1731,review,5
2153,confrontation,5
1318,worry,5
4425,fever,5
3148,water,5
3587,emotional,5
1314,millions,5
1643,anthony,5
771,discusses,5
774,congress,5
763,officer,5
333,dashaburns,5
332,peak,5
1378,exploring,5
454,war,5
545,excellent,5
4436,vaping,5
3732,calling,5
4028,webinar,5
1633,financial,5
7,causes,5
2074,benryanwriter,5
3029,rest,5
5126,statistacharts,5
336,press,5
3026,antonioguterres,5
3025,safety,5
1646,friend,5
110,sharpe,5
3001,voice,5
459,east,5
3560,mask,5
2994,sars,5
1598,kids,5
5630,asked,5
2103,close,5
117,7pm,5
2113,known,5
1316,telling,5
2924,walker,5
2024,international,5
3504,members,5
2237,pix11news,5
1304,recovering,5
1797,personal,5
6049,boss,5
4707,courts,5
3187,push,5
915,aid,5
2809,16,5
2202,wash,5
469,impacts,5
2773,spreading,5
144,governors,5
898,poll,5
281,stories,5
2239,thinkers,5
5331,saving,5
2154,hotspots,5
470,grow,5
2873,groups,5
727,department,5
3611,surgeon,5
4159,almost,5
2038,managing,5
722,quarantinelife,5
2155,illustrates,5
2240,predict,5
2222,words,5
2160,eastersunday,5
2769,potentially,5
5287,799,4
432,worse,4
3633,cemeteries,4
1413,jobs,4
1315,potential,4
2353,mais,4
2084,true,4
1385,survived,4
1387,deploys,4
2095,fake,4
617,birx,4
1254,lsmoh,4
4676,mein,4
2096,newsday,4
2215,easter2020,4
4688,borse,4
1372,clinical,4
3642,ratings,4
2260,net,4
2371,treatments,4
1272,este,4
1382,definitely,4
67,commercial,4
1475,andrew,4
1968,author,4
5102,marks,4
5350,comment,4
1269,os,4
2431,suffering,4
3378,properly,4
3379,spots,4
198,monster,4
2071,2nd,4
1469,borders,4
2399,reading,4
2396,several,4
2392,contagious,4
1462,researchers,4
2212,ahead,4
1416,filed,4
2226,hold,4
2256,staggering,4
2381,link,4
2257,disparity,4
1417,benefits,4
1450,thousands,4
2203,washyourhands,4
1252,six,4
601,bit,4
168,campaign,4
4708,centers,4
569,son,4
3596,dead,4
87,leaders,4
2306,absolutely,4
3836,surgeon_general,4
2000,italian,4
1398,men,4
2279,virologist,4
5991,recovers,4
5250,morts,4
3528,trentonstraube,4
3416,hardest,4
3844,circulating,4
2001,stood,4
2289,office,4
1219,epidemic,4
173,broadcast,4
1427,trending,4
2003,sits,4
4686,wirtschaft,4
2285,reform,4
2005,ollywiseman,4
1431,exceed,4
2283,genetic,4
2050,connect,4
4433,sciam,4
3830,bank,4
4678,rtlgroup,4
413,recently,4
184,solutions,4
1357,tells,4
402,bullshit,4
2208,salute,4
1354,stands,4
1247,solidarity,4
3547,staten,4
159,entire,4
3846,worsen,4
5265,7067,4
537,send,4
2194,results,4
426,vhe,4
2327,minutes,4
3824,cr,4
2191,leads,4
2326,60,4
1997,italians,4
2180,70,4
2318,oxygen,4
3540,spoke,4
1335,amount,4
2168,therapy,4
3826,journalist,4
154,appears,4
768,collaboration,4
1129,wants,4
1739,privacy,4
1799,equipment,4
714,actions,4
716,designed,4
5211,deadliest,4
911,physical,4
2793,al,4
719,forced,4
903,group,4
902,survivors,4
1559,mean,4
1767,brilliant,4
2805,urge,4
2823,surfaces,4
3186,text,4
2825,discussing,4
2827,stockmarket,4
1748,worked,4
2833,leadership,4
2841,fellow,4
1744,fdny,4
353,misinformation,4
33,ones,4
2869,hispanic,4
712,thisisacrisis,4
709,bstrong,4
2756,prayer,4
2730,holding,4
3952,nova,4
1874,stephanopoulos,4
3244,starting,4
2699,navajo,4
3238,prisoners,4
3233,hot,4
2718,evolving,4
1536,hier,4
3220,turning,4
2728,tabs,4
706,single,4
2755,god,4
5145,finds,4
2741,keeping,4
4173,locations,4
2743,utm_campaignshape_shapemagazine_trueanthem,4
2744,utm_contentrecent,4
940,esta,4
2745,utm_sourcetwittercom,4
2747,homeless,4
4605,flattening,4
708,catch,4
879,truly,4
2874,ideas,4
1878,diagnosed,4
728,education,4
2972,edition,4
316,allow,4
743,socialdistancing,4
317,track,4
1594,remain,4
4592,knowing,4
2985,inna,4
5007,began,4
747,fmohnigeria,4
1652,precautions,4
3712,assistance,4
4049,leader,4
4972,air,4
1599,newly,4
3005,v,4
803,antibodies,4
4012,opening,4
1603,old,4
10,powerful,4
796,connecticut,4
3091,surpassed,4
3114,biggest,4
1626,landlord,4
1669,wondering,4
2968,miss,4
3708,headlines,4
3705,race,4
1568,figures,4
3976,predisposed,4
1735,digital,4
2894,set,4
5166,ppe,4
466,concerns,4
2912,quickly,4
2914,fast,4
305,run,4
5184,importance,4
850,decision,4
836,harder,4
3160,johnshopkins,4
4912,although,4
463,region,4
2932,diseases,4
17,similar,4
2951,practices,4
4600,attacks,4
15,causing,4
1672,date,4
1586,devastating,4
3948,means,4
946,combate,4
3338,priority,4
1069,quite,4
2633,institutions,4
237,staffers,4
1077,keeps,4
1022,highlights,4
2531,search,4
3293,facts,4
1072,easy,4
5903,entities,4
2484,claims,4
1508,forbes,4
3340,course,4
5901,loves,4
4261,kristinamfiore,4
1514,given,4
4217,reply,4
1040,asymptomatic,4
4615,travel,4
2589,technews,4
2481,developing,4
1104,navy,4
2565,church,4
2563,saved,4
4300,fewer,4
3669,tracing,4
3313,sex,4
662,staying,4
2464,proud,4
1080,chatting,4
2463,beyond,4
5906,antiasian,4
2495,utm_campaignsite,4
981,girls,4
5789,779,4
1478,police,4
6158,25000,4
2493,utm_mediumsite,4
6157,proposes,4
207,shut,4
5907,crimes,4
1886,davidwebbshow,4
59,unless,4
4794,miles,4
66,spike,4
2638,ian,4
1121,unique,4
216,fucking,4
1966,diagnosis,4
5904,went,4
1947,globe,4
2492,utm_sourcetwitter_sitebuttons,4
6156,schumer,4
5905,trumppressbriefing,4
1055,recorded,4
1006,coordinated,4
1521,37,4
3698,200,4
5273,troop,3
5274,cookies,3
1692,cc,3
1693,weillcornell,3
1978,regulations,3
1960,billgates,3
4476,newjersey,3
5164,supply,3
1977,bills,3
3650,restrictions,3
4580,speakerpelosi,3
4441,biden,3
5204,internet,3
1640,save,3
6319,classifying,3
6091,worldhealthday,3
6318,feds,3
4672,scotus,3
5233,poses,3
3582,dwallacewells,3
3789,nyulangone,3
4673,litigants,3
5142,westchester,3
4674,briefs,3
5152,jones,3
1658,located,3
3656,main,3
3654,soap,3
3710,receive,3
1976,pending,3
4490,ice,3
1975,statenet,3
5271,girl,3
1715,sports,3
1794,wearing,3
4679,zum,3
1897,ch,3
1807,nigerians,3
4563,signs,3
1895,8669572874,3
3699,condolences,3
1892,1105am,3
5215,b,3
4465,wo,3
5214,cardi,3
4461,amidst,3
1831,sailor,3
1835,posted,3
1888,1005am,3
1887,9am12pm,3
1868,admitted,3
1870,unit,3
3769,side,3
6162,healthnygov,3
4460,ethics,3
3627,everywhere,3
1873,george,3
2007,cross,3
1898,125,3
1783,mi,3
4675,disruptions,3
4604,products,3
3763,compare,3
1948,18,3
5272,scout,3
1990,omg,3
4504,outlines,3
4454,telemundo47,3
1993,negative,3
3672,manager,3
2035,funds,3
5227,india,3
4472,normal,3
4687,finanzen,3
3602,clock,3
1935,cnbc,3
1934,page,3
4567,centre,3
4565,establishes,3
1768,night,3
3772,allergies,3
1899,slowthespread,3
1771,welcome,3
3613,returned,3
4613,led,3
1943,pres,3
5973,improving,3
3581,projecting,3
4172,brigade,3
2679,manufacturers,3
4860,individual,3
3243,detention,3
4869,dear,3
4872,discussed,3
3206,propagacion,3
2727,developed,3
4878,came,3
2729,diagnose,3
2732,seconds,3
5037,store,3
5764,stupid,3
2749,hotels,3
4214,weekly,3
4169,utm_sourcenewsletter,3
5760,investigates,3
4168,utm_mediumemail,3
5036,grocery,3
2766,freeze,3
2771,multiple,3
2772,strains,3
4886,requires,3
2782,lo,3
5746,latinos,3
5028,uncertain,3
5742,73,3
3254,theories,3
3273,sense,3
3578,gap,3
2637,gc,3
2590,infosec,3
4815,fail,3
2599,sanitation,3
5449,41,3
3913,target,3
2610,pain,3
2613,becoming,3
2620,agree,3
4250,benefit,3
4831,paramus,3
2634,commitment,3
2635,ruleoflaw,3
2639,mcdougall,3
3922,income,3
3292,game,3
4239,walmart,3
3291,wfp,3
3287,sent,3
3915,hrw,3
2643,surpass,3
3281,particular,3
2647,peacekeepers,3
4235,transmission,3
3280,comes,3
3921,collection,3
5800,beats,3
2798,wuhan,3
2803,23,3
3189,coronavirusnewyork,3
4989,union,3
5537,vida,3
2971,advisor,3
5544,aids,3
2980,survive,3
2983,expert,3
4007,voce,3
2993,allowed,3
4060,rallies,3
1619,frightening,3
2997,actually,3
4998,tweets,3
4984,searches,3
3119,murphy,3
5729,standard,3
3024,safest,3
5561,model,3
3034,citizens,3
5607,cousin,3
3046,hour,3
5583,vaccines,3
3079,veteran,3
3115,victim,3
3112,pathetic,3
3096,restaurants,3
3100,owner,3
3109,enemy,3
4071,average,3
2969,lexis,3
4076,muertes,3
2966,enter,3
5728,accounting,3
5720,twins,3
5719,worker,3
2847,legislation,3
3973,adams,3
2870,shortages,3
4890,800,3
3978,exposure,3
2898,tv,3
5518,um,3
2909,brands,3
3175,company,3
2911,problem,3
3161,largest,3
4133,folks,3
4907,michigan,3
2926,christian,3
2931,infectious,3
4120,richard,3
5651,agency,3
5648,wcbs880,3
2965,grads,3
4117,employers,3
4930,66,3
5534,numa,3
2576,message,3
2560,advisers,3
4270,worried,3
2277,10blocks,3
3481,survivor,3
3464,eles,3
3460,sao,3
2254,compared,3
4412,preliminary,3
2261,introduced,3
4716,chat,3
4392,caterpillars,3
4389,hub,3
4729,releasing,3
4385,whose,3
3441,followlasg,3
2278,podcast,3
3421,healthcareworkers,3
4383,claimed,3
2280,investor,3
2281,peterkolchinsky,3
2282,brianacity,3
2284,proposals,3
2286,pharmaceutical,3
5119,happen,3
4360,november,3
4754,liberal,3
3845,ibuprofen,3
4350,photos,3
3428,crime,3
4706,machina,3
4705,lex,3
3484,alive,3
2195,took,3
3567,babyface,3
3813,zero,3
2085,instead,3
3563,husband,3
5129,hall,3
3553,transmitted,3
2114,suspected,3
3544,cbs46,3
3541,believes,3
3825,investigative,3
2131,milan,3
3539,atlanta,3
2134,seven,3
4701,foxfriendsfirst,3
3531,joined,3
3527,affect,3
4423,programs,3
3827,rachelpeachman,3
3514,cope,3
5318,ending,3
4417,created,3
2166,embrace,3
2167,combination,3
3828,uncovers,3
2193,mountsinaistrong,3
2310,remembering,3
2316,anybody,3
2552,africanamericans,3
2471,missing,3
3380,emerge,3
2432,facing,3
2435,mass,3
3377,differently,3
5399,voting,3
2450,power,3
5407,macaesbruno,3
3360,vous,3
3358,nous,3
3880,wsj,3
2466,epidemiologist,3
3357,pandemie,3
3352,enfants,3
5380,pulse,3
3348,contre,3
3905,fda,3
4294,project,3
5890,appeal,3
3336,outcomes,3
3335,pregnancy,3
5865,pollution,3
2532,effective,3
2541,victims,3
3334,supporting,3
3315,contract,3
2547,treated,3
5109,tackle,3
4780,paywall,3
2417,authorities,3
3381,anxious,3
2328,john,3
4344,rico,3
2334,noticed,3
2340,mount,3
2341,sinai,3
3415,thoughts,3
3403,exactly,3
4343,puerto,3
3392,activity,3
3388,loans,3
2365,emerging,3
4770,stuff,3
4326,providing,3
4324,compensation,3
5112,ny1,3
2383,pontifex,3
3849,move,3
2387,statistics,3
3385,jennifer,3
3384,kinda,3
2393,usual,3
4316,seattle,3
3383,virologists,3
3382,mutating,3
2407,routine,3
3727,refugees,3
2293,regarding,3
4585,80,3
1496,tops,3
461,greater,3
1470,problems,3
1457,brings,3
498,guide,3
1448,strategy,3
1444,low,3
504,session,3
1439,671,3
1430,overall,3
1429,however,3
1428,downward,3
1426,intubation,3
1414,reality,3
525,mood,3
532,jenseniorny,3
543,nba,3
1405,incompetent,3
1403,utm_mediumdaily_question,3
1400,31,3
1397,51,3
1391,available,3
1389,mobile,3
575,riesgo,3
1486,justice_law360,3
419,launched,3
1572,learned,3
414,donated,3
1565,nice,3
202,propaganda,3
214,aside,3
1561,blog,3
1558,articles,3
1556,analysis,3
275,irs,3
276,begun,3
277,sending,3
310,getty,3
331,reaches,3
345,crucial,3
348,accurate,3
6808,edicts,3
6373,bwtownhall,3
6376,acceptable,3
369,answering,3
1505,probably,3
379,california,3
393,med,3
399,n95,3
405,minute,3
408,attention,3
1373,trial,3
1367,exclusive,3
595,count,3
1366,firetrump,3
906,understanding,3
926,thinking,3
1191,decline,3
944,nos,3
1183,offer,3
1180,guess,3
966,mbuhari,3
1177,humans,3
1169,angry,3
983,spotlight,3
995,watching,3
1013,statewide,3
1032,paid,3
6547,ml,3
1078,offices,3
1082,instagram,3
1092,happened,3
1130,limit,3
1105,captain,3
1127,website,3
1126,honor,3
1107,crozier,3
1108,fired,3
1200,college,3
900,utm_mediumwebsite_article,3
1206,rapidly,3
761,ernest,3
1359,stocks,3
626,bc,3
1351,director,3
659,surrounding,3
668,echoue,3
1325,ride,3
1322,wedding,3
1307,longterm,3
703,rural,3
704,illinois,3
766,materials,3
872,nuzzo,3
797,pour,3
800,organization,3
1271,contra,3
805,raising,3
807,develop,3
809,surviving,3
814,mark,3
820,releases,3
1243,operations,3
857,contracting,3
189,projects,3
1402,36,3
150,failure,3
1585,drop,3
77,real,3
71,retail,3
