,word,count
1143,20,2
879,times,2
490,low,2
153,companies,2
489,playing,2
1751,continuation,2
107,dead,2
370,terminated,2
155,building,2
1390,general,2
502,full,2
1158,lie,2
1742,cities,2
1156,amazon,2
375,information,2
223,experts,2
1769,base,2
899,2017,2
513,result,2
1133,additional,2
898,january,2
1135,billions,2
478,pathetic,2
1263,champions,2
362,tv,2
1740,involved,2
363,admitting,2
1789,assets,2
372,matters,2
958,prime,2
592,kobe,2
1537,importantly,2
310,resolution,2
607,reports,2
1761,strike,2
854,responsibility,2
605,moment,2
604,makes,2
312,represenatives,2
601,beautiful,2
591,god,2
1097,interviewed,2
187,brian,2
317,heart,2
941,came,2
1196,ads,2
858,candidate,2
593,basketball,2
439,historical,2
612,majority,2
1378,territory,2
413,jersey,2
194,southern,2
1091,story,2
623,employment,2
301,care,2
935,sleepy,2
1300,gives,2
437,live,2
1795,wounded,2
1513,devinnunes,2
1239,reporters,2
438,within,2
616,191,2
1894,failed,2
73,sure,2
113,historic,2
1151,add,2
1756,sending,2
590,may,2
1358,hand,2
1161,members,2
169,congressman,2
397,save,2
957,forward,2
1407,milwaukee,2
1189,saved,2
336,immediately,2
469,msdnc,2
563,calls,2
562,previous,2
338,nasty,2
560,missiles,2
863,lies,2
1187,jack,2
1114,talking,2
1408,wisconsin,2
332,listened,2
574,nations,2
580,public,2
931,lead,2
1701,decision,2
1487,nuclear,2
1195,rampage,2
326,play,2
1174,terrorists,2
1171,less,2
902,carter,2
1709,harassment,2
87,safe,2
330,fired,2
862,hour,2
1511,surveillance,1
1495,dismissal,1
1473,crowds,1
1476,brewing,1
1496,otherwise,1
1479,advertising,1
1475,feud,1
1491,credence,1
1480,winning,1
1494,outright,1
1510,reforms,1
1503,highly,1
1504,controversial,1
1505,doj,1
1486,choked,1
1484,suggested,1
1488,weapons,1
1502,kris,1
1501,david,1
1490,giving,1
1497,surging,1
1506,official,1
1509,oversee,1
1512,procedures,1
1483,expensive,1
1515,became,1
1507,appointed,1
1482,rid,1
1492,based,1
1500,tuned,1
1499,stay,1
1481,fight,1
1493,rather,1
1498,mean,1
1380,cash,1
1472,tiny,1
1353,via,1
1360,minute,1
1359,waste,1
1357,rejected,1
1356,tariff,1
1355,incoming,1
1354,breitbartnews,1
1352,http,1
1344,constitution,1
1351,nonfiction,1
1350,anticipated,1
1349,profiles,1
1348,perfect,1
1347,impeached,1
1346,champs,1
1363,ingraham,1
1364,privately,1
1365,unbelievable,1
1366,knocks,1
1367,whenever,1
1368,politics,1
1369,term,1
1370,relationship,1
1371,250,1
1372,position,1
1373,phase,1
1375,setting,1
1376,records,1
1377,187,1
1379,running,1
1381,coal,1
1382,funny,1
1345,keepamericagreat2020,1
1343,opposite,1
1471,b,1
1303,school,1
1312,debate,1
1311,cuts,1
1310,regulation,1
1306,project,1
1305,vanity,1
1304,purposely,1
1301,coach,1
1342,enacted,1
