,word,count
1681,utmsourcetwitter,3
1043,likely,3
1235,parks,3
2746,70,3
2185,outleadership,3
1231,murphy,3
1050,korea,3
1051,published,3
2977,respect,3
2526,someone,3
2932,prior,3
1682,utmcontentreferral,3
361,finance,3
1683,utmtermtopbar,3
1684,referrertwitter,3
382,eu,3
2423,research,3
3276,temporary,3
3120,survey,3
1224,committee,3
1978,friend,3
2541,lo,3
2190,check,3
203,children,3
1954,firm,3
416,mine,3
1149,tv,3
93,un,3
2955,donald,3
2644,governments,3
82,approved,3
77,countries,3
1920,warns,3
1918,kits,3
2224,21,3
2222,lockups,3
53,various,3
33,put,3
1847,epidemic,3
2220,focal,3
1905,away,3
20,mad,3
19,cause,3
17,left,3
2218,west,3
9,midst,3
7,giving,3
1158,consumer,3
1163,reportedly,3
1853,utm_mediumdaily_question,3
1172,explain,3
189,hear,3
136,markets,3
1114,game,3
1791,performance,3
174,trip,3
1794,interview,3
1944,set,3
3588,26,3
162,coronavirususa,3
1939,success,3
2210,biggest,3
1934,asked,3
135,stocks,3
1844,nonessential,3
1826,nygov,3
129,developed,3
1828,hours,3
125,losses,3
1830,300,3
1833,nonpartisan,3
112,link,3
111,follow,3
1836,leading,3
1837,gives,3
414,block,3
2537,anyone,3
2144,roman,3
2914,fewer,3
1576,colleagues,3
3065,estado,3
2798,suspected,3
1542,recorded,3
1254,map,3
2913,model,3
2280,negative,3
1584,prevent,3
1014,articles,3
588,jobs,3
517,jail,3
2478,decline,3
2799,girlfriend,3
1265,alert,3
2800,shot,3
1589,possible,3
1551,change,3
3846,survive,3
2473,malaria,3
539,message,3
2030,cdc,3
1002,hiv,3
563,cure,3
998,found,3
3364,created,3
1263,infections,3
2459,scientist,3
554,bracing,3
2174,board,3
574,serious,3
1003,trials,3
583,grocery,3
3351,isolamento,3
3067,paulo,3
1257,near,3
544,tigers,3
1161,nadia,3
1256,johnshopkins,3
2797,illinois,3
542,donors,3
1539,32,3
996,paper,3
2801,killed,3
449,throughout,3
1248,macaesbruno,3
1026,election,3
1027,easily,3
1325,refugee,3
1519,shipping,3
1621,personally,3
1246,situation,3
3322,hysteria,3
2428,stuff,3
3319,pastor,3
1609,learn,3
2982,stand,3
441,color,3
2270,rikers,3
1515,reached,3
1035,true,3
2061,40,3
2063,facing,3
2298,toutes,3
418,bc,3
481,triage,3
2983,beat,3
1019,wisconsin,3
2805,african,3
990,slow,3
1267,give,3
1249,common,3
496,oyo,3
2988,se,3
500,ncdcgov,3
2804,higher,3
505,anxiety,3
1522,fema,3
2215,sites,2
2150,failed,2
1168,paul,2
3496,numero,2
2167,20good,2
1266,3pet,2
3492,italia,2
2211,fucking,2
1164,expected,2
2168,20morning,2
2169,20cny,2
1324,syrian,2
1271,program,2
2213,15,2
2152,january,2
1269,biz,2
1166,bronxzoo,2
2987,semana,2
1272,roosevelt,2
3532,traffic,2
1310,archer,2
2970,package,2
1302,ban,2
1252,sinai,2
1212,investigating,2
1213,unconscionable,2
1217,removed,2
2192,managed,2
1297,demanding,2
1220,meaning,2
1285,conversation,2
2191,gsa,2
2177,shortly,2
2189,bloomberg,2
1226,trillion,2
1292,active,2
2162,station,2
1245,spanish,2
2976,values,2
2981,beactive,2
2978,spirit,2
2980,peace,2
2979,overcome,2
1209,knew,2
2969,non,2
1178,escalate,2
1201,tracker,2
2995,owners,2
2960,choose,2
2175,usnscomfort,2
2963,morning,2
1307,urgent,2
1275,profgalloway,2
1184,waste,2
1185,fraud,2
1236,singapore,2
1186,abuse,2
3513,surgeon_general,2
2205,half,2
2204,45,2
1281,forward,2
1192,tremendous,2
2966,shift,2
1253,taken,2
1195,serve,2
1303,gay,2
3548,entire,2
1284,depression,2
1255,newsweek,2
0,kenyabradshaw,2
3486,drive,2
1712,democrats,2
1973,helps,2
1716,pence,2
3259,meet,2
1718,birx,2
1719,anthony,2
3258,concerned,2
1724,sweden,2
1726,implement,2
1969,fund,2
3254,nears,2
1968,50,2
1732,warning,2
1733,thousands,2
1735,midwives,2
1967,intel,2
1738,supportnursesandmidwives,2
1739,hospitalization,2
3251,finds,2
1966,page,2
1965,association,2
3248,concert,2
1745,138836,2
1746,3rd,2
3246,ladygaga,2
1751,5489,2
1752,nys,2
1961,gowns,2
3262,49,2
1974,diagnosis,2
2006,consider,2
3264,food,2
1653,congress,2
3299,guardiola,2
1656,200,2
3104,legislative,2
3105,executive,2
1661,demand,2
1667,difference,2
1668,viral,2
3288,info,2
1672,person,2
1987,thebodydotcom,2
1986,thebody,2
1677,declares,2
3281,respond,2
1680,ariabendix,2
1685,businessinsider,2
1985,ap2008,2
3116,poor,2
1688,worldwide,2
1689,unpol,2
3272,loans,2
3269,twice,2
1701,survivor,2
1977,becomes,2
1703,connected,2
3267,millennials,2
1707,syria,2
1755,changing,2
1758,raised,2
1759,12000,2
1761,distribute,2
1845,visits,2
3150,recover,2
1925,rebbe,2
1924,novominsker,2
1922,nursing,2
1854,utm_campaignquestion_2,2
1855,developments,2
1856,top,2
1857,hero,2
3196,flatten,2
1859,247,2
1865,navarro,2
3155,apply,2
1916,19,2
1915,hr,2
1914,management,2
1872,100,2
1913,lollydaskal,2
3183,laid,2
1909,speaking,2
1904,passing,2
3176,10,2
3175,generation,2
3174,street,2
1890,idea,2
1902,mayor,2
1893,expertise,2
1840,takes,2
1839,admin,2
1838,optimism,2
3135,ap,2
1764,inadequately,2
1765,protected,2
1766,confrontation,2
1768,illustrates,2
1771,trend,2
1772,san,2
3240,text,2
3237,following,2
1781,sending,2
1950,rep,2
1788,expect,2
1949,livingston,2
1945,denim,2
3206,1200,2
1797,creating,2
3222,picture,2
1941,turkey,2
1805,capacity,2
1810,space,2
1813,javits,2
1936,simply,2
1815,company,2
3211,al,2
1821,adding,2
3209,contagios,2
1827,saw,2
1652,preparing,2
3098,register,2
1334,andor,2
1413,pain,2
2106,emerging,2
3030,walmart,2
3434,system,2
2103,water,2
2102,soap,2
3429,held,2
2099,theatlantic,2
3426,ama,2
1438,land,2
1441,record,2
3033,recommended,2
3034,robocalls,2
1445,eb,2
3038,ensure,2
1451,requires,2
3418,saturday,2
3040,actually,2
1456,list,2
1457,donation,2
1463,retailers,2
1465,adopted,2
3410,extends,2
3405,begins,2
3404,starts,2
1478,guarantee,2
2079,source,2
3398,animal,2
1419,effect,2
3442,bill,2
3097,wellbeing,2
1409,practicing,2
1337,deadliest,2
3483,closed,2
1343,rise,2
3479,equipment,2
1346,calling,2
3477,engineering,2
3476,shannonfirth,2
3472,rules,2
2135,diagnosed,2
3015,gathered,2
2128,biomedical,2
3019,six,2
1378,contributing,2
3457,mvp,2
1384,smallbusiness,2
1385,customers,2
2115,creative,2
2113,banks,2
2112,article,2
2111,10am,2
1398,jwagstaffelxnx,2
1401,navigating,2
1402,courts,2
1405,managing,2
1406,deadlines,2
1407,scheduling,2
1408,planning,2
1485,communications,2
1487,ava,2
2074,hub,2
2071,level,2
1577,improve,2
1578,building,2
1580,strengthen,2
1585,guide,2
3342,ceo,2
2033,disruptions,2
2031,publicly,2
1596,include,2
3334,collection,2
1600,breathing,2
1606,confusion,2
3328,recommends,2
1612,prisons,2
1613,jails,2
3087,refugees,2
2022,currency,2
1618,pick,2
3325,gras,2
3324,mardi,2
2021,pic,2
2019,lens,2
3318,recession,2
1630,34,2
3091,reason,2
1634,major,2
3309,roundup,2
3096,provide,2
3348,governo,2
1573,fatalities,2
1572,jump,2
1540,discharged,2
3050,messages,2
1504,author,2
1507,lead,2
1511,nytimes,2
3378,sources,2
1521,email,2
1524,hhsgov,2
1528,inadequate,2
1529,joycefr,2
1530,ahahospitals,2
3371,hecs,2
3370,hcldr,2
1541,evacuated,2
3075,problem,2
2050,va,2
2048,italy,2
3363,ethics,2
1552,unless,2
3362,scholars,2
2045,signs,2
1560,industry,2
3358,preve,2
3070,complete,2
3354,mil,2
1566,insight,2
3350,medidas,2
1162,lions,2
2883,hong,2
2439,discussed,2
726,seyiamakinde,2
2400,heart,2
2724,happened,2
2399,broken,2
302,joe,2
2826,fall,2
301,trader,2
719,hearing,2
720,technology,2
296,suggested,2
295,else,2
727,recently,2
860,always,2
2392,321,2
293,africanamerican,2
3751,none,2
2717,filmmaker,2
2389,evening,2
278,racism,2
3940,essex,2
2384,tweet,2
739,loses,2
272,hurts,2
712,ambassador,2
711,bank,2
3763,america,2
308,fashion,2
2420,bottom,2
2419,stuck,2
334,environment,2
2416,terms,2
329,things,2
3922,verona,2
2556,bbg,2
2557,trading,2
682,l,2
2727,2019,2
683,unicef,2
319,thread,2
2410,pro,2
692,chaos,2
694,administration,2
312,finding,2
2407,college,2
311,brands,2
700,lies,2
2823,ramon,2
707,wanted,2
271,disproportionately,2
744,woman,2
2380,segment,2
807,oral,2
3955,lawn,2
2364,believed,2
821,middle,2
824,worse,2
826,town,2
827,hall,2
830,bwtownhall,2
220,comes,2
834,7pm,2
2358,travel,2
2357,storm,2
840,michigan,2
844,cent,2
846,represent,2
847,41,2
209,barrack,2
848,victims,2
208,tom,2
853,hit,2
855,strong,2
204,fears,2
238,plan,2
3954,fair,2
746,offers,2
805,places,2
2573,controlled,2
750,gratitude,2
269,trying,2
755,safe,2
2575,physicians,2
261,chicago,2
771,ideas,2
3732,privilege,2
782,navajo,2
784,students,2
788,consistent,2
3731,staying,2
2579,councilman,2
2845,estados,2
798,limited,2
2581,yun,2
799,draw,2
2846,unidos,2
801,conclusions,2
245,facilities,2
2848,las,2
2552,desde,2
3785,capt,2
3786,brett,2
2481,30th,2
2479,growth,2
402,worried,2
401,groups,2
521,headlines,2
522,acting,2
400,environmental,2
524,secretary,2
525,racial,2
2474,future,2
527,france,2
531,alexanbcnews,2
536,ed,2
2523,honest,2
2524,hospitalized,2
396,views,2
2742,better,2
2527,happy,2
2528,outlets,2
2784,passo,2
2529,ideological,2
2530,spectrum,2
405,engineers,2
508,reasons,2
385,resigns,2
2482,roughly,2
435,trust,2
2501,official,2
450,investigative,2
451,journalist,2
455,question,2
463,spoke,2
464,administered,2
2766,aux,2
2496,learned,2
2495,hits,2
473,surfaces,2
413,suit,2
476,aids,2
479,pivots,2
482,clinic,2
483,trentonstraube,2
2492,period,2
407,issue,2
2487,field,2
2484,unpaid,2
2483,rei,2
2741,treated,2
2462,medicationstreatments,2
336,kids,2
630,thisisacrisis,2
2436,kaletra,2
2806,populations,2
373,screening,2
372,ad,2
2735,ny1health,2
2432,worked,2
641,20buttons,2
2431,corrections,2
368,ads,2
2429,wall,2
2542,ultimo,2
363,policies,2
3911,germs,2
649,11,2
2731,contain,2
655,cautious,2
2548,muertes,2
656,possibility,2
658,worldhealthday2020,2
660,salute,2
2813,produce,2
3567,allenovery,2
375,extkeyycradvocacy_tw,2
384,chief,2
629,foxnews,2
2789,em,2
383,science,2
2739,crazy,2
2791,infectados,2
560,medstudent,2
561,medstudenttwitter,2
379,claimed,2
2737,criminals,2
577,vhe,2
578,dn,2
2450,name,2
586,prayers,2
2449,brand,2
598,vacate,2
599,war,2
2446,clazakizumab,2
2444,azithromycin,2
621,concerns,2
625,est,2
626,bstrong,2
2440,lopinavirritonavir,2
2352,accept,2
2708,larry,2
997,coverings,2
3597,53,2
966,mark,2
29,homosexuality,2
122,posted,2
1091,podcast,2
120,initially,2
2651,600,2
2634,garcia,2
110,area,2
107,landed,2
3590,81,2
980,hold,2
3598,lays,2
103,flights,2
2904,wasted,2
1082,employee,2
992,stores,2
2906,hoax,2
995,cloth,2
2891,showing,2
962,maddow,2
1094,announcements,2
961,rachel,2
1108,california,2
1106,sell,2
939,aka,2
2238,manhattan,2
2661,infrastructure,2
1104,baby,2
943,problems,2
2659,ongoing,2
27,divine,2
1102,florida,2
28,punishment,2
947,suffering,2
1098,applications,2
2884,kong,2
2628,thing,2
2629,faster,2
128,compared,2
42,47,2
43,8pm,2
102,direct,2
2269,ever,2
3607,policy,2
2665,covering,2
3624,parole,2
2922,wtf,2
1070,frontlines,2
2936,crime,2
2924,tracking,2
81,facility,2
79,rapid,2
78,undp,2
1066,seems,2
2662,hosting,2
73,fast,2
2254,dem,2
1056,surgical,2
2660,apac,2
1060,equalizer,2
64,msm,2
57,account,2
2637,exist,2
2640,political,2
3602,23,2
100,act,2
45,weekly,2
2911,prominent,2
2912,forecasting,2
52,discussing,2
1010,illness,2
1015,scientific,2
1076,lab,2
55,clips,2
2915,previously,2
2277,paid,2
56,livestream,2
2276,gets,2
1023,writes,2
2275,photospeak,2
2639,widespread,2
21,place,2
2622,details,2
936,shields,2
887,ventilatorshortage,2
1129,job,2
6,necessity,2
2342,passenger,2
890,wells,2
891,fargo,2
2341,coughing,2
166,pix11news,2
2340,fuming,2
144,18,2
2338,driver,2
904,surgeon,2
2337,bus,2
2335,helped,2
2686,sobre,2
914,daura,2
1134,touted,2
2228,british,2
2235,hard,2
883,husband,2
1154,hand,2
2602,tells,2
2603,chain,2
865,sarscov2,2
866,hcov19,2
870,majority,2
2692,ser,2
1147,watched,2
1142,supplies,2
2344,age,2
877,night,2
1139,shifting,2
880,importance,2
2,blackchurchctr,2
882,featuring,2
13,communityvoices,2
2339,passes,2
2333,captain,2
16,tuesdaythoughts,2
147,return,2
929,materials,2
1115,miss,2
927,nike,2
2873,racist,2
2872,sexist,2
2332,fired,2
2682,p,2
153,happening,2
2328,violated,2
3589,945,2
2329,press,2
1061,talked,2
2617,midtown,2
14,tntpcares,2
155,lining,2
2743,ocidmmx,1
3157,covid19businesscentercom,1
3110,bed,1
3158,folks,1
2751,noires,1
3100,lexisnexis,1
3099,addressing,1
3117,control,1
2748,personnes,1
3107,spitting,1
3101,net,1
3115,seniors,1
3118,whitehouse,1
2752,afroamericains,1
3103,complimentary,1
2753,ne,1
2754,representent,1
2755,pourtant,1
2756,quun,1
3111,happens,1
3109,400,1
3165,critics,1
2738,running,1
2658,light,1
3159,helloalice,1
3160,smallbusinesshelp,1
2740,eddie,1
3106,contact,1
2745,louisiane,1
3163,lanka,1
3114,affects,1
2749,decedees,1
3161,scottmstringer,1
3162,sri,1
2747,des,1
3156,grants,1
3164,arrest,1
3112,foolishly,1
2750,sont,1
3102,introduced,1
3108,seek,1
3113,pretend,1
3133,reopens,1
3154,disagree,1
2706,1230pm,1
3095,employers,1
2687,objetivo,1
3138,jesdanun,1
2685,dadoscienciacolaboracao,1
2711,collab,1
3139,sad,1
2684,setores,1
2712,productions,1
3140,recall,1
3128,afterthought,1
2714,crews,1
2683,abrirem,1
3141,filing,1
3127,rethinks,1
2681,paisesempresasinstituicoes,1
3126,dream,1
2715,alike,1
3142,nick,1
2716,directorslife,1
2707,onairwithryan,1
2689,possibilitar,1
2719,filming,1
2690,todos,1
2695,investigacoes,1
3134,blueprint,1
2696,drtedros,1
2697,cita,1
3131,55,1
2698,avanco,1
3130,uses,1
2694,pelas,1
2693,beneficiados,1
3136,deputy,1
3129,entertainment,1
2699,rapido,1
3137,editor,1
2701,pesquisa,1
2702,820am,1
2691,possam,1
2703,cst,1
2704,nbc,1
2705,brproudnews,1
2718,filmmaking,1
2680,apelo,1
3153,vehemently,1
2728,therefore,1
3124,scoop,1
3148,guy,1
3149,genuinely,1
3132,pre,1
2729,scorpio,1
2730,amount,1
2668,professional,1
3123,authorized,1
3122,contribute,1
2732,swaths,1
3151,plague,1
3152,wish,1
2667,outcomes,1
2666,transportation,1
2736,cidtwitter_ny1,1
2664,outlook,1
3121,disinformation,1
2663,revisions,1
3119,estimates,1
3147,ah,1
2669,competent,1
2720,film,1
2670,prepared,1
3143,francisco,1
2721,films,1
2679,faz,1
2678,oms,1
2677,clapforcarers,1
2722,documentary,1
2723,documentaries,1
2676,clapbecausewecarenyc,1
3144,2002,1
2675,clapbecausewecare,1
3145,condition,1
3146,transferred,1
2725,november,1
2674,md,1
2726,17th,1
2673,leap,1
2672,edwin,1
3125,stalled,1
2671,confess,1
2757,tiers,1
2957,shortage,1
3094,closerikers,1
2892,sitting,1
3003,infectionsand,1
3002,estimate,1
3001,accurately,1
2870,incompetent,1
3000,wastewater,1
2871,dishonest,1
2999,analyzing,1
2998,insufficient,1
2997,nearing,1
2996,impacted,1
2874,xenophobic,1
2876,insecure,1
2877,paperthinskinned,1
2878,pissy,1
2994,pet,1
2879,petulant,1
2880,manbaby,1
2881,trumo,1
2993,reveals,1
2992,nassau,1
2882,phoenix,1
3167,hungary,1
2885,rude,1
2886,nasty,1
2887,demeaning,1
2888,miserable,1
2889,pos,1
2890,either,1
2991,con,1
3004,detect,1
2869,unqualified,1
3005,returns,1
3014,firefighters,1
2856,nov,1
3024,fct,1
3023,rivers,1
3022,edo,1
3021,kwara,1
3020,238,1
2857,massive,1
2858,landslide,1
2859,defeat,1
3018,confirms,1
2860,testy,1
3017,hsstrong,1
3016,hss,1
3013,fdny,1
3006,nature,1
2861,questioning,1
3012,jetjocko,1
3011,loosen,1
2862,turnaround,1
3010,figured,1
2863,kristin,1
2864,fisher,1
2865,fox,1
2866,horrid,1
3009,sk,1
2868,ignorant,1
3008,taiwan,1
3007,looked,1
2990,pacientes,1
2989,atenderan,1
2758,locale,1
2893,neutered,1
2938,fubosports,1
2939,fubotv,1
2974,newyorkcity,1
2940,host,1
2973,freep,1
2941,buckesq,1
2942,discusses,1
2972,coronavirusstimuluspackage,1
2943,jonjones,1
2971,calculator,1
2944,nolbertosolano,1
2968,alleviate,1
2967,original,1
2945,mychalgivens,1
2946,dwi,1
2947,ufc,1
2965,accepting,1
