,word,count
1274,ago,5
842,getting,5
1040,presidential,5
936,dollar,5
1092,continue,5
221,victims,5
660,real,5
246,ratings,5
512,stop,5
786,troops,5
1097,washington,5
562,security,4
922,started,4
516,makes,4
1168,give,4
838,home,4
555,agree,4
518,foreign,4
578,due,4
583,run,4
546,happen,4
582,allowed,4
1163,dan,4
539,fast,4
535,worst,4
412,past,4
1156,general,4
863,kevin,4
1124,comey,4
2026,meetings,4
1054,impeachable,4
1738,seen,4
1102,came,4
434,winning,4
862,stronger,4
594,giant,4
404,signed,4
624,amazing,4
420,schumer,4
1,little,4
415,deals,4
410,rally,4
851,impeaching,4
327,records,4
454,loves,4
876,supporter,4
378,mcconnell,4
996,whistleblower,4
633,knows,4
1724,lisa,4
634,public,4
994,testify,4
481,terrible,4
366,alltime,4
365,respect,4
990,politician,4
639,gone,4
982,districts,4
495,political,4
992,shifty,4
1223,fed,4
1337,absolutely,4
227,brave,4
274,full,4
1521,massive,4
726,campaign,4
725,spied,4
1237,smart,4
90,remember,4
95,nation,4
1358,approval,4
741,lawyers,4
1474,money,4
683,especially,4
714,crooked,4
686,victory,4
806,finally,4
1393,credibility,4
1226,rates,4
137,phase,4
689,reasonable,4
802,women,4
1388,obama,4
209,dollars,4
1319,days,4
205,sleepy,4
801,men,4
1324,criminal,4
1569,nadler,4
163,city,4
34,immediately,4
1462,took,4
1356,corruption,4
72,person,4
1359,rating,4
762,plus,4
823,10,4
294,falling,4
300,governor,4
302,control,4
46,peter,4
1924,saudi,4
323,california,4
40,minister,4
66,need,4
69,brad,4
1488,treated,4
64,votes,4
653,kind,4
1012,months,3
1013,says,3
880,jersey,3
938,weeks,3
71,lawyer,3
942,importantly,3
1003,gave,3
883,supporting,3
150,date,3
1529,journal,3
529,clean,3
955,community,3
937,12,3
1383,attorney,3
710,gives,3
1024,pathetic,3
760,funding,3
1048,everybody,3
1872,personal,3
1360,95,3
1518,agreed,3
779,next,3
1528,street,3
1038,continuation,3
162,beautiful,3
1374,admitting,3
709,cryin,3
157,called,3
1032,patriot,3
778,forward,3
1026,set,3
148,present,3
957,reading,3
1442,director,3
975,americans,3
719,information,3
110,lies,3
720,sources,3
1552,2,3
886,drew,3
976,loudobbs,3
499,nasdaq,3
721,pushed,3
146,level,3
541,along,3
723,cops,3
505,innocent,3
2000,400,3
769,mac,3
70,blakeman,3
1429,msnbc,3
885,van,3
490,constitutional,3
63,51,3
1435,fox,3
1562,potential,3
712,breaking,3
1998,130,3
961,family,3
479,increase,3
894,voted,3
135,large,3
1437,rest,3
134,signing,3
892,dem,3
991,adam,3
1558,boris,3
485,helping,3
486,incompetent,3
128,millions,3
122,southern,3
569,supposed,3
1764,mueller,3
1224,lower,3
1228,currencies,3
6,fully,3
362,reporting,3
1146,putting,3
1944,markets,3
672,used,3
674,obstruction,3
638,kilmeade,3
369,dow,3
846,kag2020,3
1653,sentedcruz,3
1650,broken,3
919,talk,3
1647,rebuilding,3
1486,man,3
1261,politics,3
1263,commission,3
1484,florida,3
249,leader,3
668,find,3
1222,sooo,3
176,church,3
1215,committed,3
835,effort,3
330,situation,3
322,bigger,3
832,choice,3
839,ingrahamangle,3
831,legislation,3
656,brithume,3
1192,worked,3
657,seeing,3
658,senator,3
1874,calls,3
341,nice,3
5,held,3
1161,statement,3
1158,17,3
296,investigate,3
917,religion,3
293,state,3
822,health,3
816,power,3
1268,speak,3
1632,polls,3
931,korea,3
1502,misconduct,3
902,graham,3
1084,candidate,3
699,rather,3
930,north,3
622,game,3
1079,facts,3
1077,based,3
188,killed,3
25,safe,3
1065,office,3
1339,subject,3
183,using,3
1595,continuing,3
1059,happened,3
1346,2020election,3
703,default,3
1350,marklevinshow,3
753,created,3
1325,justice,3
1318,presidencies,3
1611,fraudulent,3
237,arms,3
1277,apologize,3
1116,voters,3
1865,still,3
391,ndaa,3
808,tax,3
1288,perhaps,3
1089,repdougcollins,3
629,could,3
857,brazil,3
1303,energy,3
1305,manufacturing,3
1307,illegal,3
219,prayers,3
22,embassy,3
1454,service,3
909,christianity,2
1912,organizations,2
898,fights,2
908,magazine,2
904,father,2
906,billy,2
900,scott,2
1873,cell,2
761,disgrace,2
859,discussed,2
836,gets,2
1877,false,2
826,suicide,2
825,vet,2
821,mental,2
849,pro,2
819,provide,2
1878,government,2
817,ease,2
811,spouses,2
1883,growth,2
809,ensure,2
1886,aid,2
796,include,2
768,franklin,2
793,jim,2
792,huge,2
791,air,2
860,subjects,2
1895,historically,2
861,relationship,2
785,takes,2
865,securing,2
783,oklahoma,2
879,south,2
881,nj,2
1904,lance,2
887,coming,2
868,friend,2
1090,doug,2
1838,tony,2
1314,rebuilt,2
1281,debating,2
1625,greta,2
1287,watched,2
1293,life,2
1296,policy,2
1297,results,2
1608,purposely,2
1312,nafta,2
1321,unemployment,2
1631,fairly,2
1322,earnings,2
1323,rising,2
1326,reform,2
1327,heartland,2
1328,revived,2
1329,brexit,2
1599,germany,2
1334,watch,2
1630,chill,2
1272,haters,2
1336,congressional,2
1227,quantitative,2
1208,peace,2
1209,democracy,2
1669,swamp,2
1211,kangaroo,2
1212,circus,2
1213,voting,2
1214,somebody,2
1225,interest,2
1229,almost,2
1635,lloyd,2
1230,inflation,2
1661,nations,2
1659,530,2
1658,raised,2
1238,else,2
1250,heavily,2
1255,devin,2
1264,appropriate,2
1335,hour,2
1349,interviewed,2
1202,ongoing,2
1449,dingell,2
1423,philadelphia,2
1425,navyfb,2
1427,armynavygame,2
1430,watching,2
1432,dying,2
1436,shows,2
1444,correct,2
1447,spoke,2
1524,goods,2
1545,dream,2
1509,start,2
1471,actual,2
1472,victim,2
1478,answer,2
1480,witness,2
1481,zelensky,2
1501,acts,2
1492,25,2
1542,tanked,2
1417,entire,2
1351,tonight,2
1392,obvious,2
1355,lying,2
1583,friends,2
1578,words,2
1572,simply,2
1381,referring,2
1386,horowitz,2
1389,bias,2
1391,exposed,2
1396,train,2
1415,armynavy,2
1557,warriors,2
1400,turned,2
1402,lie,2
1405,completely,2
1555,sheer,2
1553,helps,2
1550,admitted,2
1547,swing,2
1206,stands,2
1200,free,2
1835,chief,2
1008,canada,2
979,horrible,2
985,joke,2
987,ben,2
1798,prove,2
999,informer,2
1000,bidens,2
1002,single,2
1007,mexico,2
1785,board,2
1808,kim,2
1781,todd,2
1780,eyes,2
1027,refuse,2
1033,fighting,2
1039,deliver,2
1046,kag,2
1765,tomorrow,2
1051,assault,2
973,restore,2
971,beneficiaries,2
1761,russian,2
941,raise,2
921,concerning,2
1831,deputy,2
925,agricultural,2
926,product,2
929,talked,2
934,progress,2
939,parental,2
940,leave,2
950,21,2
970,decades,2
953,donald,2
954,evangelical,2
962,transcript,2
1811,economic,2
1810,un,2
966,fraud,2
1809,jong,2
969,shape,2
1762,collusion,2
1058,stated,2
1195,bolivia,2
1693,tragic,2
1147,yes,2
1708,proven,2
1706,manufacturers,2
1704,interfere,2
1164,sullivan,2
1167,projobs,2
1171,leading,2
1694,monitor,2
1691,thoughts,2
1713,bretbaier,2
1689,briefing,2
1688,received,2
1686,love,2
1684,hershey,2
1683,future,2
1682,near,2
1188,markwayne,2
1190,kay,2
1143,sure,2
1720,serious,2
1062,conduct,2
1087,hope,2
1063,necessary,2
1064,removed,2
1069,former,2
1070,independent,2
1072,thrown,2
1080,ukrainian,2
1082,sean,2
1083,p,2
1091,elections,2
1495,registered,2
1093,fought,2
1095,drugs,2
1104,elected,2
1107,investigation,2
1731,taken,2
1125,top,2
1129,cases,2
1131,went,2
1723,lovers,2
747,largest,2
746,proud,2
532,n,2
1994,achieved,2
525,mitch,2
1997,increased,2
520,constantly,2
519,leaders,2
513,carnage,2
509,turkey,2
502,killing,2
2003,lot,2
192,responded,2
496,looks,2
494,partisan,2
197,use,2
491,longer,2
204,order,2
207,biden,2
2009,written,2
2010,brother,2
480,population,2
208,expose,2
210,hunter,2
474,making,2
471,guess,2
469,movie,2
467,greggjarrett,2
218,mess,2
465,heytammybruce,2
1992,therefore,2
181,highly,2
464,replouiegohmert,2
180,inside,2
602,involved,2
599,fix,2
597,taking,2
593,bipartisan,2
147,representatives,2
153,talks,2
154,begin,2
579,proper,2
576,overwhelming,2
160,terrorist,2
573,send,2
572,documents,2
1980,act,2
565,anymore,2
563,vicious,2
1983,announced,2
553,least,2
551,crimes,2
550,standard,2
549,meet,2
169,saved,2
172,armed,2
545,sight,2
543,gavin,2
538,gotten,2
1989,system,2
177,shooter,2
226,thanks,2
462,tactics,2
130,freedom,2
388,tribe,2
2082,representing,2
377,senatemajldr,2
376,fairness,2
375,demanding,2
303,mind,2
305,rush,2
2063,loosen,2
308,given,2
370,closes,2
310,movement,2
359,stuff,2
313,major,2
357,stupid,2
356,michael,2
353,nobody,2
2068,reserve,2
346,congresswoman,2
318,hits,2
2075,obligations,2
343,lady,2
340,built,2
324,something,2
325,problems,2
339,funded,2
336,easy,2
329,handle,2
334,ask,2
2057,ok,2
2087,text,2
461,stall,2
284,spirit,2
460,uses,2
459,matter,2
458,urgent,2
2019,strength,2
233,heroes,2
2024,london,2
443,ray,2
442,hit,2
441,television,2
440,donovan,2
240,fredo,2
438,role,2
242,dishonest,2
248,jewish,2
428,exonerated,2
254,morning,2
2041,kingdom,2
421,drive,2
411,outpacing,2
261,hanukkah,2
263,horrific,2
399,honor,2
267,eradicate,2
268,evil,2
271,melania,2
272,wish,2
282,answers,2
604,holiday,2
1995,trip,2
45,guy,2
632,light,2
44,request,2
1939,pensacola,2
682,favorite,2
47,strzok,2
2168,hivaids,2
679,seanhannity,2
678,politically,2
673,alandersh,2
2165,aids,2
665,enough,2
664,forth,2
663,brought,2
655,anyway,2
76,defective,2
1955,blowout,2
78,means,2
82,motion,2
83,dismiss,2
89,dismissed,2
43,upon,2
1934,express,2
694,recent,2
18,happy,2
2,change,2
740,away,2
7,responsible,2
12,facilities,2
733,across,2
1923,king,2
17,threat,2
727,tried,2
717,dossier,2
39,prime,2
713,rules,2
24,hours,2
708,delay,2
32,equipment,2
701,decision,2
698,none,2
697,hold,2
1933,arabia,2
92,screaming,2
331,easily,2
625,reason,2
611,christmas,2
623,book,2
616,supreme,2
627,approved,2
614,confirmed,2
613,judges,2
608,biggest,2
97,move,2
1965,living,2
1654,upset,1
2094,artist,1
1576,interview,1
1516,negotiations,1
1651,alleging,1
2172,epidemic,1
1517,waiting,1
1649,historic,1
1648,sign,1
1652,tool,1
1656,share,1
1655,demanded,1
2171,commitment,1
1515,charged,1
1514,15th,1
1657,delinquent,1
2093,doks_art,1
2092,closer,1
1660,charles,1
1513,december,1
1662,exposing,1
2146,effective,1
2091,bringing,1
2090,scrubbed,1
2089,messages,1
2095,senjohnkennedy,1
1646,final,1
1519,structural,1
2096,depressed,1
1629,fashioned,1
1523,manufactured,1
1522,purchases,1
1563,lucrative,1
2104,represent,1
2143,argentina,1
1520,changes,1
2103,europe,1
2102,repandybiggsaz,1
1633,oppose,1
1634,allege,1
2101,usual,1
2100,understands,1
1636,smucker,1
2099,illegitimate,1
2098,remarks,1
1637,pa11,1
2144,presiding,1
2145,devaluation,1
1638,informed,1
1639,upcoming,1
1640,exclusive,1
1641,ami_magazine,1
1642,orthodox,1
2097,cline4virginia,1
1643,jews,1
1644,jaketurx,1
1645,priorities,1
1511,penalty,1
2088,loses,1
2086,insurance,1
2155,shopping,1
2177,testimony,1
1678,treaty,1
1504,appears,1
2148,aluminum,1
1679,nuclear,1
1680,meddling,1
2175,daybyday,1
2078,doubled,1
1559,johnson,1
1681,dialogue,1
2176,review,1
1503,noble,1
2077,fulfilling,1
2149,shipped,1
2076,allies,1
1676,items,1
2178,sen,1
1500,action,1
2179,tim,1
1499,disciplinary,1
1498,filing,1
1685,everyone,1
2074,financial,1
1687,chocolate,1
2150,clear,1
2073,twothirds,1
1497,declares,1
1690,shootout,1
2151,essential,1
1677,inf,1
1675,lavrov,1
1510,repdlesko,1
2081,weekend,1
2142,export,1
1663,depravity,1
1664,dishonesty,1
1665,sickness,1
1666,establishment,1
1667,mission,1
1668,drain,1
2173,hearings,1
2085,crushed,1
2174,wasting,1
2084,lover,1
2083,page,1
2154,breaks,1
2147,steel,1
1556,brilliance,1
1508,rigged,1
1561,strike,1
2080,georgia,1
1507,guard383,1
1670,devotion,1
1560,britain,1
2079,130b,1
1671,glorious,1
1672,god,1
1673,t1m2s,1
1506,birthday,1
1674,sergey,1
1505,either,1
2170,reaffirm,1
1627,management,1
2105,scheduled,1
2161,exciting,1
1590,harassed,1
1591,electronically,1
1592,surveilled,1
1540,rated,1
1593,allegations,1
1594,ceased,1
2130,certainly,1
2129,understood,1
1596,railroad,1
2156,writer,1
1692,w,1
2128,greater,1
1539,named,1
2162,buy,1
1571,dangerous,1
1538,soooo,1
2127,adviser,1
2126,allianz,1
2125,elerian,1
2163,framed,1
1537,2nd,1
1597,jimpressoffice,1
1598,asked,1
2124,mohamed,1
1600,france,1
1536,protected,1
2164,maria,1
2123,fashion,1
2160,description,1
1589,surreal,1
1570,pursuing,1
1573,pick,1
1577,half,1
2157,historian,1
2137,targeted,1
1579,lied,1
1549,figured,1
1580,plan,1
1581,abusive,1
1548,independents,1
1582,department,1
2136,giving,1
2135,amounts,1
1575,duped,1
1574,uk,1
1546,roof,1
1588,tracks,1
2134,312018,1
1584,hated,1
2158,wead,1
2159,account,1
2133,announcement,1
1544,deception,1
2132,punishable,1
1543,rogue,1
1586,wait,1
1587,minute,1
2131,robert,1
1541,cable,1
2138,likewise,1
2122,popping,1
2121,eye,1
1628,old,1
1618,pols,1
1613,bryce,1
2112,rule,1
1614,colbycovmma,1
1554,unity,1
2111,upended,1
2152,chris,1
2110,breakers,1
1564,eu,1
1615,anytime,1
1616,prefer,1
2109,turn,1
1617,throwbackthursday,1
1527,remainder,1
1619,judge,1
2141,manufactures,1
1620,lawrence,1
1526,7,1
2108,enforcers,1
1525,remain,1
1621,vandyke,1
1622,ninth,1
1623,circuit,1
1624,evening,1
2107,sounds,1
2106,oh,1
1626,anger,1
1551,began,1
2169,mourn,1
1612,antifa,1
2140,devaluing,1
2139,advantage,1
1532,va,1
2120,outperformed,1
2119,sane,1
2118,interactions,1
1568,jerry,1
2166,program,1
1535,regs,1
1567,chairman,1
1534,taxes,1
1533,cut,1
1566,judiciary,1
1601,european,1
1602,ol,1
1603,mention,1
2117,chaffetz,1
2113,trouble,1
1604,veronica,1
2167,save,1
2116,jasoninthehouse,1
1605,escobar,1
1606,jackson,1
1607,lee,1
1531,fixed,1
1565,celebrate,1
2115,sham,1
1609,misquoted,1
2114,govmikehuckabee,1
1530,leaker,1
1610,decided,1
2153,wallace,1
1727,clapper,1
2072,declined,1
1849,booth,1
1973,hates,1
1974,182,1
1853,wrongfully,1
1852,bring,1
1851,collapse,1
1850,envy,1
1975,employment,1
1976,prays,1
1972,fit,1
1848,pivoting,1
1847,reelect,1
1846,petehegseth,1
1977,mean,1
1845,tuning,1
1844,showing,1
1978,beyond,1
1854,detained,1
1855,around,1
1842,pieces,1
1860,returned,1
1963,anonymous,1
1864,meaning,1
1863,opposed,1
1862,economically,1
1964,accept,1
1861,negotiation,1
1966,name,1
1967,stories,1
1971,nervous,1
1968,sending,1
1969,12000,1
1859,gift,1
1858,150,1
1857,ones,1
1856,loved,1
1970,accurately,1
1843,early,1
1979,seldom,1
1695,assist,1
1818,denuclearization,1
1990,demeaning,1
1824,kimstrassel,1
1823,titoortiz,1
1822,special,1
1821,void,1
1820,singapore,1
1819,agreement,1
1817,hostile,1
1987,business,1
1816,issue,1
1991,matters,1
1993,things,1
1815,unified,1
1814,japan,1
1813,promised,1
1812,denuclearize,1
1988,reveal,1
1825,surveillance,1
1841,key,1
1832,assistant,1
1840,advanced,1
1839,walsh,1
1837,operations,1
1836,staff,1
1981,routinely,1
1834,ornato,1
1833,anthony,1
1982,founders,1
1986,hats,1
1984,seek,1
1830,secret,1
1985,hang,1
1829,mildly,1
1828,unprecedented,1
1827,logs,1
1826,obtaining,1
1866,version,1
1962,article,1
1867,conversation,1
1930,represents,1
1903,continues,1
1902,lancegooden,1
1901,senatortimscott,1
1929,form,1
1900,senalexander,1
1899,betsydevosed,1
1898,universities,1
1897,colleges,1
1905,temporarily,1
1931,feelings,1
1896,black,1
1932,salman,1
1894,lamar,1
1893,congrats,1
1892,education,1
1891,higher,1
1928,actions,1
1906,designation,1
1961,2917,1
1910,decisively,1
1916,cartels,1
1914,declare,1
1917,statutorily,1
1918,ready,1
1913,completed,1
1919,however,1
1911,evergrowing,1
1909,efforts,1
1927,barbaric,1
1920,andres,1
1921,manuel,1
1922,lopezobrador_,1
1908,joint,1
1907,step,1
1925,greatly,1
1926,angered,1
1890,barriers,1
1889,paperwork,1
1888,headaches,1
1956,jimcramer,1
1875,repeated,1
1949,changed,1
1950,unhinged,1
1951,emotional,1
1952,reaction,1
1953,bettered,1
1954,leftists,1
1957,alone,1
1935,sincere,1
1871,create,1
1870,plenty,1
1958,1865,1
1869,loaning,1
1868,bank,1
1959,2436,1
1960,composite,1
1876,warnings,1
1948,deeply,1
1947,seems,1
1946,gangs,1
1936,condolences,1
1887,college,1
1937,sympathies,1
1885,student,1
1938,wounded,1
1884,students,1
1940,shooting,1
1941,nas,1
1882,substancecountry,1
1881,retract,1
1880,phones,1
1879,issued,1
1942,govrondesantis,1
1943,horror,1
1945,closed,1
1996,proudly,1
1999,billionwith,1
2001,except,1
2053,rate,1
2049,mike,1
1739,winner,1
2050,bloomberg,1
2051,instructed,1
1737,medicine,1
2052,third,1
1736,command,1
1735,chain,1
1741,wrecking,1
2054,organization,1
1734,fown,1
1733,failure,1
1732,ride,1
2055,failing,1
2056,thinks,1
1730,clearly,1
1740,soldiers,1
1742,ball,1
1750,everthing,1
2042,10downingstreet,1
1749,gigot,1
2038,richer,1
2039,enjoyed,1
1748,paul,1
2040,borisjohnson,1
1747,allegedly,1
1746,whose,1
2043,numerous,1
1743,disaster,1
2044,miss,1
2045,kamala,1
2046,supports,1
2047,protesting,1
1745,statute,1
1744,specific,1
2048,mini,1
1729,cited,1
1728,instances,1
1915,mexican,1
2070,jay,1
1711,madness,1
1710,strongest,1
1709,producing,1
1707,unions,1
1705,acknowledge,1
2069,tightening,1
1703,pressured,1
1702,eventually,1
1726,brennan,1
1701,committing,1
1700,embarrassed,1
2071,powell,1
1699,reference,1
1698,ground,1
1697,officials,1
1696,local,1
2067,propped,1
2066,relative,1
1712,quite,1
2065,soar,1
2058,hatred,1
2059,straight,1
2060,landed,1
1725,ohr,1
2061,prior,1
2062,landing,1
1722,mccabe,1
1721,listening,1
1719,dark,1
1718,badly,1
1717,attitude,1
1716,wray,1
1715,christopher,1
1714,current,1
2064,competitive,1
2037,2024,1
1751,sell,1
2002,though,1
1789,83000,1
2014,recognized,1
1794,fortune,1
1793,ted,1
1792,exxonmobil,1
2015,operational,1
1791,member,1
1790,month,1
2016,domain,1
2013,talented,1
1788,company,1
1787,gas,1
1786,natural,1
1784,violating,1
1783,released,1
1782,authority,1
2017,alliance,1
1795,became,1
1796,vp,1
1752,danhenninger,1
1802,48,1
1807,november,1
2004,word,1
2005,maureen,1
1806,side,1
1805,guidelines,1
1804,changing,1
1803,monday,1
1801,investigating,1
1797,meetthepress,1
2006,dowd,1
2007,column,1
1800,justified,1
1799,violated,1
2008,although,1
2011,someone,1
2012,hire,1
1779,waste,1
1778,nowhere,1
1777,panders,1
2033,followed,1
1760,investigations,1
2029,travels,1
2030,finished,1
1759,nonstop,1
1758,comes,1
2031,met,1
2032,goals,1
2034,denmark,1
1776,cicilline,1
1757,impossibly,1
1756,bar,1
1755,raising,1
2035,italy,1
1754,gun,1
2036,per,1
1753,smocking,1
2028,conference,1
1763,narrative,1
2027,press,1
2025,deep,1
1775,david,1
1774,jayapal,1
2018,ensures,1
1773,pramila,1
1772,quitting,1
1771,repswalwell,1
2020,fronts,1
2021,land,1
2022,sea,1
1770,losers,1
1769,puts,1
1768,mocked,1
1767,edhenry,1
1766,debbielesko,1
2023,belittle,1
1496,robertjeffress,1
0,antibenghazi,1
1494,christians,1
648,stocks,1
666,urgently,1
661,doubt,1
659,suggests,1
654,demand,1
652,mount,1
651,highs,1
650,week,1
649,kick,1
647,jenkins,1
618,justices,1
646,griff,1
645,trajectory,1
641,properly,1
637,intolerable,1
636,deafness,1
635,tone,1
631,productive,1
630,approve,1
667,seeking,1
670,damaged,1
671,ploy,1
676,constitutionally,1
729,watergate,1
728,cover,1
716,provided,1
711,crying,1
707,speakership,1
705,wasted,1
700,negative,1
695,different,1
693,handled,1
692,manner,1
691,exact,1
690,assume,1
687,558,1
685,722,1
681,l,1
680,dbongino,1
677,morally,1
619,shattering,1
612,187,1
731,wishes,1
514,success,1
533,rapidly,1
531,primary,1
530,filthy,1
528,standing,1
526,nose,1
524,leverage,1
522,bogus,1
521,defend,1
508,province,1
610,merry,1
507,idlib,1
506,civilians,1
504,thousands,1
501,syria,1
500,9000,1
497,karlrove,1
493,petty,1
492,goes,1
536,anywhere,1
542,equally,1
544,newsom,1
548,charges,1
607,34,1
606,sales,1
605,retail,1
603,2019,1
601,govt,1
595,tammy,1
586,slight,1
585,hypocrites,1
580,representation,1
577,neither,1
575,katiepavlich,1
567,liars,1
566,slowly,1
561,national,1
556,thatthere,1
554,senators,1
552,misdemeanors,1
730,warmest,1
732,israel,1
483,focus,1
843,ms13,1
858,jairbolsonaro,1
855,admits,1
854,20,1
853,ranking,1
852,uptick,1
850,quo,1
848,quid,1
844,gang,1
841,extraordinary,1
814,fallen,1
840,workforce,1
834,providers,1
833,private,1
830,initiative,1
829,prevents,1
828,outreach,1
827,prevention,1
818,burden,1
866,protecting,1
872,brady,1
873,bradyfortexas,1
874,outstanding,1
910,elizabeth,1
907,pleased,1
905,late,1
903,stating,1
901,colorado,1
899,rights,1
897,scottrtipton,1
896,growing,1
895,joining,1
893,congressmanjvd,1
891,sense,1
890,common,1
889,chasing,1
888,extreme,1
882,join,1
878,gop,1
875,representative,1
815,suffered,1
813,benefits,1
734,commence,1
755,ships,1
772,champion,1
771,mactxpress,1
770,thornberry,1
765,135,1
763,broke,1
758,additionally,1
757,rockets,1
756,missiles,1
754,planes,1
812,receive,1
750,vital,1
745,horrendous,1
742,dead,1
739,striped,1
738,terms,1
737,dictate,1
736,celebration,1
735,8day,1
775,career,1
776,add,1
777,accomplishments,1
780,hascrepublicans,1
810,surviving,1
807,widow,1
805,honored,1
804,ruralprosperity,1
803,served,1
799,telehealth,1
798,veteran,1
797,expansion,1
795,sascmajority,1
794,legacy,1
790,1947,1
789,branch,1
788,1st,1
787,establishes,1
784,maybe,1
782,tenacious,1
781,jiminhofe,1
489,usurp,1
482,stats,1
1493,million,1
187,catastrophic,1
200,notified,1
198,forces,1
196,expect,1
195,addition,1
194,orchestrating,1
191,strongly,1
190,wounding,1
189,contractor,1
186,result,1
164,saint,1
184,weapon,1
182,proficient,1
175,crazed,1
174,stopped,1
173,congregants,1
171,coordination,1
168,suspects,1
167,apprehend,1
203,avoid,1
211,possibly,1
213,companies,1
222,congregation,1
253,statements,1
251,hikind,1
250,dov,1
247,respected,1
244,coupled,1
243,interviews,1
241,release,1
236,carry,1
235,allowing,1
234,laws,1
232,worshippers,1
231,fellow,1
230,242,1
229,acted,1
228,parishioners,1
225,seconds,1
224,6,1
165,petersburg,1
159,planned,1
257,monsey,1
41,rapid,1
68,thirds,1
65,procedural,1
54,camposduffy,1
53,rachel,1
50,undo,1
49,coup,1
48,organizing,1
42,response,1
36,site,1
158,informing,1
35,rushed,1
30,lethal,1
28,warfighters,1
16,warning,1
15,price,1
11,incurred,1
10,damage,1
3,pace,1
73,opinion,1
77,face,1
84,disbursed,1
86,necessity,1
155,putin,1
152,beijing,1
149,later,1
142,ceremony,1
141,15,1
140,january,1
136,comprehensive,1
132,controlled,1
131,dominated,1
126,throughout,1
125,updates,1
124,maralago,1
118,east,1
117,middle,1
111,overrated,1
105,produced,1
94,danger,1
256,antisemitic,1
259,7th,1
478,percentage,1
422,try,1
431,kristy,1
430,mcginley,1
429,william,1
427,passed,1
426,basis,1
425,factual,1
424,misplaced,1
