,word,count
1545,elizabeth,7
1546,warren,7
668,soon,7
476,small,7
1607,tennessee,7
646,congress,7
1002,first,7
51,deal,7
289,cnn,7
792,social,7
757,worse,6
1247,encourage,6
323,lamestream,6
267,nytimes,6
982,schumer,6
1164,response,6
1161,flu,6
807,charlie,6
1425,pocahontas,6
808,book,6
20,price,6
233,security,6
457,story,6
1154,court,6
232,pay,6
294,night,6
875,covid19,6
531,military,6
245,thanks,6
1685,massachusetts,6
354,tax,6
342,happen,6
271,million,6
102,morning,6
855,vp,6
441,sources,6
61,buy,6
37,administration,6
388,tonight,6
883,end,6
404,doctors,6
415,stronger,6
1495,away,6
25,making,6
166,affected,6
1034,border,6
448,fact,6
200,days,6
881,bless,6
132,500,5
407,scientists,5
691,around,5
523,deliver,5
349,per,5
520,large,5
799,problem,5
380,thing,5
128,foxandfriends,5
405,nurses,5
908,spoke,5
773,thousands,5
516,relief,5
629,dealing,5
340,wants,5
487,michigan,5
1160,swine,5
1153,supreme,5
16,companies,5
307,hit,5
498,everyone,5
500,third,5
1063,last,5
686,congratulations,5
483,record,5
504,power,5
297,millions,5
1356,countries,5
252,home,5
902,cost,5
723,japan,5
459,believe,5
1274,honor,5
108,pelosi,5
762,mayor,5
721,minister,5
947,put,5
220,friend,5
1427,campaign,5
230,canada,5
454,totally,5
1700,tom,5
390,task,5
1687,texas,5
1323,payroll,5
109,say,5
44,obama,5
720,prime,5
530,putting,5
600,late,5
940,true,5
123,cuomo,5
177,fda,5
248,ago,5
107,nancy,5
649,conversation,4
328,stop,4
832,rating,4
645,save,4
1071,medicare,4
424,another,4
78,rates,4
659,closely,4
379,beautiful,4
1439,alabama,4
833,handling,4
383,necessary,4
1061,nice,4
1357,keeping,4
91,dollars,4
676,took,4
1020,citizens,4
1011,future,4
1143,family,4
331,polls,4
398,issue,4
1090,cases,4
469,dangerous,4
1130,cutting,4
1126,debate,4
642,congressman,4
1648,promises,4
1025,slow,4
442,past,4
826,beginning,4
344,approve,4
1591,nomination,4
474,washingtonpost,4
362,came,4
339,yet,4
363,along,4
475,use,4
436,city,4
399,travel,4
1008,worst,4
1441,tommy,4
26,cars,4
284,monday,4
1505,oklahoma,4
729,look,4
1217,meeting,4
258,poll,4
158,week,4
921,certain,4
869,amazing,4
250,since,4
873,tomorrow,4
1434,north,4
1814,consultants,4
1686,minnesota,4
538,highest,4
539,truly,4
1316,powell,4
224,reported,4
1508,agenda,4
878,3,4
1253,evening,4
1692,20,4
207,moving,4
755,may,4
1499,comcast,4
1491,jack,4
43,failed,4
179,approval,4
1267,care,4
181,ohio,4
1493,wow,4
1215,loves,4
159,trying,4
290,fox,4
731,four,4
985,stevedaines,4
1428,quit,4
586,open,4
1174,right,4
979,1,4
1438,vets,4
292,according,4
1824,carolina,4
288,mr,4
97,4,4
138,treat,4
1179,prayer,4
562,almost,4
972,taking,4
1552,dropped,4
974,action,4
685,senate,4
613,radical,4
583,production,4
152,respect,4
1303,deaths,4
514,biggest,4
1421,team,3
565,within,3
592,ford,3
444,reasons,3
1873,kirk,3
585,immediately,3
1052,hoax,3
38,helping,3
888,olympic,3
584,motors,3
1053,dnc,3
570,candidates,3
579,invoke,3
571,including,3
1037,follow,3
595,give,3
581,means,3
903,understand,3
913,supply,3
582,defense,3
490,pandemic,3
445,become,3
68,rid,3
1645,next,3
1855,ease,3
614,kentucky,3
1371,led,3
1676,brought,3
49,green,3
1437,crime,3
868,community,3
1004,beat,3
976,steve,3
627,fault,3
983,strongly,3
1741,steyer,3
28,safer,3
470,anything,3
610,10,3
929,emergency,3
938,gopleader,3
557,please,3
556,someone,3
932,given,3
551,delivered,3
1926,michelle,3
1032,closing,3
544,john,3
464,wrong,3
494,head,3
543,knew,3
1636,confidence,3
1027,beyond,3
606,mess,3
462,facts,3
368,especially,3
1578,knows,3
425,shortly,3
706,election,3
1513,2a,3
1234,resource,3
703,closed,3
765,medical,3
243,earned,3
1519,died,3
1414,fair,3
1400,greatest,3
257,cbs,3
693,hear,3
1397,office,3
1201,http,3
1199,1100,3
1821,reputation,3
273,briefing,3
98,watched,3
782,hopefully,3
1551,super,3
648,finished,3
285,nearly,3
1177,jentezen,3
295,football,3
1455,mississippi,3
783,approved,3
299,abc,3
784,town,3
1559,threat,3
1560,least,3
1165,5,3
1512,steven,3
760,lot,3
1419,phony,3
1249,fully,3
141,find,3
145,face,3
734,nyc,3
732,hospitals,3
1476,headed,3
1295,kept,3
1313,central,3
1315,jay,3
1319,disadvantage,3
171,votes,3
124,says,3
1280,looked,3
1277,march,3
722,abe,3
183,recommended,3
184,mikedewine,3
1273,easily,3
186,interviewed,3
119,still,3
191,proud,3
193,fema,3
116,terrible,3
203,schedule,3
1258,sick,3
756,candidate,3
114,usual,3
1328,scale,3
112,hurt,3
710,remember,3
306,ratings,3
1555,chuck,3
893,let,3
347,equipment,3
352,masks,3
356,trade,3
1452,leader,3
1125,boring,3
803,takes,3
1122,effort,3
1120,remove,3
804,economy,3
19,average,3
1581,dead,3
376,harder,3
81,zero,3
1587,areas,3
820,market,3
1101,ask,3
77,interest,3
21,car,3
1085,stand,3
1448,running,3
1084,pushing,3
1603,tuesday,3
1080,officials,3
1608,govbilllee,3
413,victory,3
1066,treated,3
1619,mark,3
1060,everything,3
348,asap,3
591,start,3
333,tremendous,3
798,cure,3
1147,lost,3
675,leaders,3
336,crisis,3
1346,killed,3
677,place,3
1138,called,3
789,100,3
1155,justices,3
790,enjoy,3
678,teleconference,3
1159,h1n1,3
1137,conjunction,3
793,distancing,3
1574,political,3
1569,risk,3
887,magnificent,2
748,fine,2
821,easy,2
1744,legislative,2
853,informed,2
837,vacation,2
775,loudobbs,2
889,venue,2
1795,winning,2
1408,vaccine,2
885,wishes,2
785,hall,2
1395,900,2
743,successful,2
741,south,2
740,span,2
739,eight,2
1742,address,2
890,attending,2
1772,montana,2
1426,destroyed,2
812,oann,2
1416,business,2
767,sent,2
1746,devotion,2
1392,common,2
845,europe,2
802,longer,2
1385,hoping,2
763,producing,2
844,mention,2
1736,billion,2
857,shown,2
1405,plan,2
1783,happens,2
1726,law,2
842,opposite,2
1738,pandering,2
1778,whatever,2
781,healthcare,2
1383,take,2
754,speak,2
1779,tornadoes,2
753,barely,2
1412,tell,2
749,guy,2
840,agree,2
1387,restriction,2
1309,fed,2
894,15,2
1123,went,2
1556,simple,2
1186,cold,2
1549,voters,2
1188,covers,2
1191,talk,2
1193,talent,2
1198,georgia,2
1207,epidemic,2
1210,wife,2
1336,system,2
1532,reason,2
1334,ready,2
1527,think,2
1220,report,2
1224,surprised,2
1176,pastor,2
1175,safety,2
1173,vigilant,2
1345,months,2
1131,careful,2
1133,local,2
1135,drive,2
1139,google,2
1141,apology,2
1142,importantly,2
1570,already,2
1162,charge,2
1343,caused,2
1146,department,2
1150,pardon,2
1151,threats,2
1157,pathetic,2
1341,alarm,2
1462,gasoline,2
1523,shut,2
1230,loved,2
1300,point,2
1466,senategop,2
1275,declare,2
1320,stimulate,2
1281,strength,2
1314,banks,2
1290,agreed,2
1312,competitor,2
1266,obstacle,2
1301,policy,2
1302,40,2
1472,freedom,2
1471,medal,2
1306,higher,2
1310,something,2
1269,spared,2
1265,eliminate,2
1231,ones,2
1507,jim,2
1232,unleash,2
1330,changes,2
1514,10th,2
1241,secretary,2
1510,fantastic,2
1245,provide,2
1506,nobody,2
1497,joke,2
1329,fix,2
1504,wall,2
1257,paid,2
1259,leave,2
1498,poorly,2
1326,meaningful,2
1129,happened,2
1350,lowest,2
1719,seanhannity,2
1119,matter,2
955,chance,2
1374,coup,2
956,game,2
1683,primary,2
959,moved,2
1678,represents,2
969,arkansas,2
973,aggressive,2
1666,schools,2
991,hand,2
1660,handled,2
993,fight,2
996,fire,2
1657,gave,2
1656,gallup,2
954,taken,2
1684,three,2
951,dhsgov,2
1433,washington,2
904,destroying,2
1712,funds,2
914,chain,2
1429,earlier,2
920,group,2
924,teamwork,2
1697,commend,2
1376,elected,2
1696,opposition,2
1695,despite,2
944,david,2
945,check,2
946,t1m8s,2
948,dying,2
1440,coach,2
999,defeat,2
1001,dedication,2
1589,sad,2
1359,employees,2
1065,magakag,2
1611,chief,2
1092,politics,2
1597,sure,2
1094,journalism,2
1107,food,2
1622,worked,2
1109,stay,2
1352,completed,2
1110,challenge,2
1111,yesterday,2
1582,paper,2
1351,told,2
1056,wish,2
1051,impeachment,2
1650,pennsylvania,2
1633,hhsgov,2
1646,appointed,2
1644,miles,2
1643,129,2
1018,overcome,2
1638,destroy,2
1634,secazar,2
1365,staff,2
1049,scam,2
1033,northern,2
1442,tuberville,2
1443,winner,2
1308,finally,2
1629,california,2
1046,considering,2
1039,leading,2
1409,professionals,2
199,built,2
527,whitehouse,2
204,javits,2
205,center,2
206,ny,2
209,join,2
553,found,2
547,sense,2
1884,paying,2
223,kingdom,2
1889,competitive,2
534,special,2
1892,bank,2
526,live,2
567,delay,2
229,permanently,2
522,22,2
234,protection,2
236,happy,2
238,vietnam,2
240,veterans,2
515,economic,2
510,signed,2
509,caresact,2
254,service,2
255,sacrifice,2
190,530,2
187,755,2
129,everybody,2
603,top,2
2030,phoenix,2
136,men,2
619,difficult,2
137,women,2
618,amendment,2
617,2nd,2
616,repthomasmassie,2
615,politician,2
2027,sammy,2
148,efforts,2
1860,field,2
601,april,2
572,judges,2
160,add,2
597,needed,2
590,plant,2
1868,performances,2
580,p,2
578,later,2
174,2020,2
574,little,2
180,respected,2
182,company,2
1872,doctrine,2
497,blaming,2
262,trusted,2
264,information,2
357,deals,2
416,t1s,2
321,high,2
322,type,2
326,reaching,2
1945,richer,2
412,achieve,2
332,showing,2
409,determination,2
341,fail,2
343,hope,2
403,courage,2
395,connecticut,2
495,clue,2
394,jersey,2
358,set,2
393,consultation,2
1952,debates,2
365,mariabartiromo,2
367,records,2
369,employment,2
385,details,2
382,quarantine,2
374,press,2
373,move,2
318,rise,2
317,continuing,2
316,bachelor,2
1939,outstanding,2
492,half,2
268,alone,2
269,attracted,2
276,6,2
277,cable,2
471,name,2
468,exist,2
1918,thrilled,2
280,viewership,2
460,writing,2
456,narrative,2
452,stories,2
298,watching,2
300,nbc,2
1977,progress,2
304,audience,2
435,departing,2
309,daily,2
1933,kay,2
311,updates,2
1935,supporter,2
315,finale,2
428,virginia,2
622,disaster,2
372,highly,2
53,lots,2
72,build,2
18,lower,2
1810,loser,2
707,success,2
652,discussed,2
30,run,2
90,trillion,2
1838,sencorygardner,2
32,positive,2
672,discuss,2
85,infrastructure,2
82,decades,2
74,create,2
36,executives,2
40,auto,2
692,clock,2
715,grateful,2
655,parts,2
689,meetings,2
1822,colorado,2
661,hidden,2
663,oil,2
665,industry,2
682,plus,2
46,rule,2
680,call,2
47,impossible,2
679,1200,2
54,unnecessary,2
671,minutes,2
48,satisfy,2
713,combat,2
698,return,2
101,rated,2
1803,devastating,2
730,forward,2
716,patriots,2
4,starting,2
99,portion,2
14,correct,2
113,actually,2
13,politically,2
719,values,2
1573,messages,1
1986,todd,1
1987,guns,1
1985,eyes,1
1958,former,1
2059,politicians,1
1550,count,1
1983,interview,1
1984,ideas,1
1553,angry,1
1554,cryin,1
1413,vanity,1
2069,dana,1
1982,levin,1
1981,judgejeanine,1
1432,losers,1
1980,kayleighmcenany,1
1959,chairman,1
2058,mocked,1
1548,stripping,1
2070,cpac,1
1431,route,1
2071,cpac2020,1
1436,siege,1
1534,consumer,1
1535,prices,1
1991,black,1
1435,dakota,1
1536,toughest,1
1537,obamabiden,1
1538,outmastered,1
1539,deep,1
1957,welch,1
1540,light,1
1580,embarrassment,1
1541,disagree,1
1411,needs,1
1990,location,1
1542,hate,1
1543,smear,1
1544,driving,1
1989,speaking,1
1988,150,1
1579,sounds,1
1547,singlehandedly,1
1577,fredo,1
1978,lightweights,1
1430,beaten,1
1963,corporate,1
1423,idaho,1
1575,weaponization,1
1422,gavin,1
1567,warrant,1
2065,clown,1
1971,mongering,1
1568,surgeon,1
1964,neutron,1
1970,fear,1
2066,show,1
1420,piece,1
2067,performance,1
1965,forgotten,1
1571,lori,1
1969,weeks,1
1418,wrote,1
1968,criticized,1
1572,mixed,1
2068,split,1
1967,sympathies,1
1966,warmest,1
2064,part,1
2063,proclaiming,1
1979,disarray,1
1566,inflame,1
1557,rhetoric,1
1415,magazine,1
1558,physical,1
1960,ceo,1
1561,trouble,1
1562,partner,1
1563,semiconsiderable,1
1976,pharmaceutical,1
1975,major,1
1564,used,1
2060,ate,1
2061,spit,1
1576,brother,1
2062,spent,1
1974,laughing,1
1417,reporters,1
1961,ge,1
1973,abcnews,1
1565,greater,1
1962,legend,1
1972,calm,1
1533,drop,1
2034,rivas,1
1531,flow,1
2041,designated,1
1457,160,1
1477,adam,1
1478,shifty,1
1456,unemployment,1
1479,schiff,1
1480,expect,1
2018,adults,1
1481,dhs_wolf,1
1482,follower,1
2040,boarding,1
1483,raised,1
1484,lowered,1
1485,levels,1
1486,nations,1
1530,arguing,1
1487,advantage,1
1488,bigger,1
2017,77,1
1454,missouri,1
2042,screened,1
1489,currency,1
1490,deserved,1
2016,post,1
2015,devinnunes,1
1453,second,1
2043,arrive,1
2014,dni,1
2044,cdcdirector,1
2019,ability,1
1475,12,1
1458,unless,1
1474,words,1
2033,jorge,1
2035,try,1
1468,reagan,1
1469,economist,1
2032,betty,1
2031,arizona,1
1465,hill,1
1464,capitol,1
2036,addition,1
1463,plants,1
2037,screening,1
2038,travelers,1
1470,recipient,1
2039,prior,1
2029,grill,1
1461,powered,1
2028,mexican,1
1460,automobiles,1
2026,list,1
2025,ebola,1
2024,58,1
2023,zika,1
2022,64,1
2021,compared,1
2020,handle,1
1473,complimentary,1
1459,obliterated,1
1492,lose,1
1451,university,1
1450,auburn,1
2049,advisors,1
2051,gravy,1
1998,pete,1
1515,guest,1
1516,guestcongress,1
1517,fighter,1
2052,train,1
1518,37000,1
2053,fortune,1
2054,anymore,1
1997,rudygiuliani,1
1996,ad,1
2055,bloombeg,1
1520,averages,1
1521,27000,1
1522,70000,1
1995,bring,1
2056,contribute,1
1994,backs,1
1524,moment,1
1525,546,1
1526,confirmed,1
1467,ronald,1
2057,laughed,1
1528,saudi,1
1993,turned,1
1529,arabia,1
1992,brilliantly,1
2050,advice,1
1999,buttigieg,1
1494,blew,1
1511,supports,1
2013,ratcliffe,1
2012,makes,1
2011,russiagate,1
2010,fisagate,1
1496,competition,1
1583,perfectly,1
2045,dark,1
1500,sleaze,1
2009,bottom,1
1449,terrific,1
1501,television,1
1502,blowout,1
1503,fairly,1
2008,repratcliffe,1
2007,indeed,1
2006,read,1
2005,cbsnews,1
2004,embarrassed,1
2003,disgusted,1
2002,play,1
2046,lonely,1
2047,path,1
2001,timing,1
1509,stevenpalazzo,1
2000,supertuesday,1
1447,ttuberville,1
2048,socalled,1
1798,liberal,1
1612,mick,1
1584,coordinated,1
1851,directly,1
1852,profoundly,1
1853,improve,1
1854,t2s,1
1740,wacky,1
1737,resources,1
1735,8,1
1734,serious,1
1856,line,1
1857,countriescompetitors,1
1733,impeached,1
1732,arrested,1
1731,direct,1
1858,playing,1
1730,severe,1
1859,level,1
1743,latinocoalition,1
1850,whose,1
1585,tuned,1
1745,summit,1
1753,miserably,1
1842,land,1
1752,donald,1
1843,water,1
1844,conservation,1
1751,entered,1
1845,fund,1
1750,brighter,1
1846,prayfornashville,1
1847,association,1
1749,prospering,1
1748,thriving,1
1848,counties,1
1747,hispanicamericans,1
1849,county,1
1729,threatening,1
1728,openly,1
1727,abiding,1
1725,civilized,1
1713,sanctuary,1
1870,choker,1
1871,charliekirk11,1
1711,withholding,1
1710,ruling,1
1709,recent,1
1708,harm,1
1707,looking,1
1706,horribly,1
1705,particular,1
1874,admiral,1
1875,ronny,1
1704,disinformation,1
1703,feeling,1
1876,kill,1
1714,cities,1
1869,pressure,1
1715,change,1
1865,developments,1
1861,lead,1
1724,receive,1
1862,easing,1
1723,keane,1
1863,prayers,1
1864,monitor,1
1722,star,1
1716,status,1
1721,retired,1
1866,recover,1
1720,910,1
1867,incompetent,1
1718,criminals,1
1717,nonsanctuary,1
1754,tim,1
1841,funding,1
1840,protecting,1
1782,marshablackburn,1
1815,ride,1
1790,hunt,1
1816,700,1
1789,witch,1
1817,washed,1
1788,stare,1
1787,wisdom,1
1818,drain,1
1819,nickname,1
1820,destruction,1
1786,attorney,1
1785,gets,1
1784,loyally,1
1823,maine,1
1825,vermont,1
1791,recuses,1
1410,phenomenal,1
1812,husband,1
1794,selfish,1
1800,establishment,1
1801,crushed,1
1797,badly,1
1802,stayed,1
1796,hurts,1
1804,allowed,1
1805,unthinkably,1
1811,sit,1
1806,perfect,1
1793,begins,1
1807,storm,1
1808,remaining,1
1809,utah,1
1792,mueller,1
1826,institutes,1
1827,researchers,1
1839,conservative,1
1828,nih,1
1768,trash,1
1767,effects,1
1766,horrendous,1
1765,homeless,1
1764,ericgarcetti,1
1837,lands,1
1763,angeles,1
1762,los,1
1761,pour,1
1760,could,1
1759,experience,1
1758,embarrassing,1
1757,dumb,1
1756,fools,1
1755,brien,1
1769,various,1
1770,modern,1
1771,spoiler,1
1832,restores,1
1781,velocity,1
1780,size,1
1829,calling,1
1830,send,1
1777,stands,1
1831,lwcf,1
1776,friday,1
1836,public,1
1775,nominee,1
1833,parks,1
1774,whoever,1
1834,sign,1
1835,historic,1
1773,voice,1
1702,steps,1
1701,danger,1
1877,drilling,1
1943,hapless,1
1628,quarantined,1
1627,ship,1
1626,cruise,1
1625,gavinnewsom,1
1932,congresswoman,1
1624,phone,1
1623,relationship,1
1934,grangercampaign,1
1936,securing,1
1937,prolife,1
1621,known,1
1938,billcassidy,1
1620,meadows,1
1940,representing,1
1941,louisiana,1
1931,farmers,1
1630,coast,1
1930,w,1
1923,t4s,1
1641,audrey,1
1640,linda,1
1639,short,1
1921,cherish,1
1922,laws,1
1637,indicate,1
1635,sidelined,1
1631,test,1
1924,landed,1
1925,staging,1
1927,fischbachmn7,1
1632,kits,1
1928,unborn,1
1929,taxes,1
1942,favor,1
1618,announce,1
1642,construction,1
1944,getting,1
1599,learned,1
1950,permission,1
1598,judge,1
1951,partake,1
1596,double,1
1595,dirty,1
1593,deadly,1
1592,wait,1
1953,following,1
1590,senatortimscott,1
1954,germany,1
1955,pumping,1
1588,godsend,1
1586,attack,1
1956,economies,1
1600,rigged,1
1601,amyklobuchar,1
1602,petebuttigieg,1
1610,acting,1
1617,pleased,1
1616,ireland,1
1615,envoy,1
1614,served,1
1613,mulvaney,1
1799,friendship,1
1609,marialeetn,1
1949,learn,1
1946,unlike,1
1606,depriving,1
1947,competitors,1
1605,thereby,1
1604,quits,1
1948,balanced,1
1920,hardworking,1
1919,charlotte,1
1699,sentomcotton,1
1898,jackbrewerbsi,1
1891,australia,1
1893,stated,1
1682,except,1
1894,likely,1
1681,nowhere,1
1680,edhenry,1
1679,lisamarieboothe,1
1895,slowdown,1
1677,11,1
1896,reduced,1
1675,quick,1
1674,3280,1
1673,worldwide,1
1672,100000,1
1671,approximately,1
1890,jerome,1
1888,puts,1
1887,exporters,1
1693,sadly,1
1878,fracking,1
1698,access,1
1879,pipelines,1
1880,petroleum,1
1881,based,1
1694,cumulative,1
1882,energy,1
1886,tough,1
1883,gone,1
1691,mccarthy,1
1690,kevin,1
1689,mass,1
1688,probably,1
1885,less,1
1897,05,1
1899,november,1
1917,awesome,1
1669,greatly,1
1909,booming,1
1655,nan,1
1910,incomes,1
1911,soaring,1
1654,rebroadcast,1
1912,poverty,1
1653,bretbaier,1
1652,marthamaccallum,1
1651,scranton,1
1913,plummeting,1
1914,surging,1
1649,lifelong,1
1915,completely,1
1916,rebuilt,1
1647,220,1
1908,comeback,1
1907,midst,1
1658,200910,1
1904,middle,1
1900,continued,1
1901,blackvoicesfortrump,1
1668,investing,1
1667,rural,1
1902,honestly,1
1903,propose,1
1665,hundreds,1
1659,13000,1
1664,education,1
1663,ronaldklain,1
1662,failure,1
1661,lightweight,1
1905,class,1
1906,nationwe,1
1813,beer,1
1036,traffic,1
1407,detect,1
634,throw,1
632,picture,1
631,stupid,1
628,hell,1
626,survive,1
624,costly,1
621,anyway,1
620,worry,1
612,empowering,1
611,points,1
609,byron,1
608,b,1
607,mary,1
604,dollar,1
599,6000,1
598,saying,1
596,40000,1
594,seem,1
633,90,1
635,massie,1
683,territories,1
638,looks,1
674,g20,1
673,mtg,1
670,vital,1
669,starts,1
667,recorded,1
666,seige,1
664,gas,1
658,understanding,1
657,developed,1
656,planet,1
654,ravaging,1
653,detail,1
650,xi,1
647,publicity,1
643,unfortunately,1
641,named,1
640,grandstander,1
593,generalmotors,1
589,lordstown,1
588,abandoned,1
587,stupidly,1
536,semonite,1
532,display,1
529,maddow,1
528,rachel,1
524,urgentlyneeded,1
521,enacted,1
519,twice,1
517,package,1
513,single,1
511,cares,1
507,endure,1
505,society,1
503,marshalling,1
502,journalist,1
501,reporter,1
499,ineptitude,1
496,likes,1
537,patriot,1
540,talented,1
541,engineer,1
561,print,1
577,announced,1
576,names,1
575,purchased,1
573,leaving,1
566,maximum,1
564,positions,1
563,fill,1
560,fit,1
542,builder,1
558,explain,1
555,distribute,1
554,storage,1
550,thousand,1
549,impressed,1
548,humor,1
545,kerry,1
681,w50,1
684,960,1
491,gretchen,1
822,400,1
818,hopeless,1
817,peace,1
816,rest,1
815,dad,1
814,miner,1
813,coal,1
811,reviews,1
810,liz,1
809,kirstie,1
805,ridiculous,1
801,nonsense,1
800,without,1
797,lovingly,1
796,protectively,1
795,seniors,1
794,else,1
791,practice,1
819,tony,1
823,nycmayor,1
687,t1m17s,1
824,de,1
852,assured,1
851,steady,1
850,contrast,1
849,xenophobic,1
847,acceptable,1
846,considered,1
843,forgot,1
841,meant,1
838,asking,1
836,extended,1
835,rode,1
831,39,1
830,61,1
829,hillharrisx,1
828,items,1
827,different,1
825,blasio,1
787,1205,1
780,prove,1
779,ways,1
777,transparency,1
718,fought,1
717,valiantly,1
714,eternally,1
712,valor,1
711,award,1
709,momentofhonor,1
708,medalofhonorday,1
705,detrimental,1
702,dominant,1
701,leak,1
700,anybody,1
699,normal,1
696,loud,1
695,wondering,1
694,isolated,1
690,stupidity,1
688,packed,1
724,ioc,1
725,wise,1
726,present,1
751,aspirations,1
776,foxbusiness,1
772,tens,1
770,restrict,1
768,4000,1
766,centers,1
764,tremendously,1
759,rino,1
747,gee,1
727,olympics,1
746,finest,1
744,tester,1
742,korea,1
737,additional,1
735,convention,1
733,building,1
728,2021,1
493,whitmer,1
489,horrible,1
1406,prevent,1
196,2900,1
185,potential,1
176,hahn,1
175,dr,1
168,included,1
162,junk,1
157,helpstimulus,1
156,delayed,1
154,deserve,1
153,empathy,1
151,dignity,1
150,patient,1
147,waver,1
144,illnesses,1
143,diseases,1
142,cures,1
139,fellow,1
135,remarkable,1
192,usacehq,1
197,bed,1
266,grynbaum,1
198,hospital,1
260,13,1
251,returning,1
246,actions,1
244,gratitude,1
242,era,1
231,however,1
228,reside,1
226,meghan,1
225,harry,1
222,queen,1
221,admirer,1
219,teamcavuto,1
218,comments,1
216,langone,1
215,ken,1
212,hospitalsbeds,1
208,teams,1
134,recognize,1
133,nationaldoctorsday,1
127,helpful,1
120,praying,1
56,penalties,1
55,expensive,1
52,standard,1
45,emissions,1
42,replacing,1
35,foolish,1
34,environment,1
33,impact,1
31,smoother,1
29,engines,1
27,substantially,1
23,3500,1
22,consumers,1
15,automobile,1
12,proposal,1
9,515,1
2,atlasairww,1
57,buyers,1
60,able,1
62,affordable,1
93,solely,1
117,person,1
115,complaining,1
111,planning,1
110,moves,1
103,psycho,1
96,phase,1
94,rebuilding,1
92,focused,1
63,environmentally,1
88,bold,1
84,awaited,1
71,clunkers,1
70,unsafe,1
69,old,1
66,vehicles,1
64,friendly,1
261,percent,1
270,62,1
485,untrusted,1
440,reveal,1
438,often,1
437,afternoon,1
434,norfolk,1
433,station,1
432,naval,1
431,gills,1
430,loaded,1
429,usnscomfort,1
426,heading,1
421,spots,1
420,hot,1
419,developing,1
418,consideration,1
417,giving,1
414,emerge,1
410,grace,1
408,innovators,1
439,forced,1
443,largely,1
272,viewers,1
446,prevalent,1
484,setting,1
482,wonder,1
481,disgusting,1
479,demean,1
478,paragraph,1
477,sentence,1
473,reporting,1
472,james,1
467,simply,1
466,unnamed,1
465,quoting,1
463,knowingly,1
461,broadcasting,1
458,five,1
455,distort,1
451,base,1
450,journalists,1
406,skill,1
401,administered,1
400,advisory,1
396,asked,1
314,season,1
313,roughly,1
312,85,1
308,reviving,1
305,expanding,1
303,sites,1
302,streaming,1
301,online,1
293,nielsen,1
291,msnbc,1
286,122,1
283,sitcom,1
282,primetime,1
281,popular,1
279,akin,1
278,broadcast,1
274,astounding,1
319,conferences,1
320,etc,1
330,lunatic,1
364,larry_kudlow,1
392,upon,1
389,recommendation,1
387,cdc,1
386,released,1
378,seen,1
371,roaring,1
366,breaking,1
359,growth,1
334,disapproval,1
355,cuts,1
351,sterilize,1
350,battelle,1
346,sterilization,1
345,mask,1
338,figured,1
335,coverage,1
854,leadership,1
858,bungling,1
859,chaotic,1
1237,safeguard,1
1235,tool,1
1233,authority,1
1229,concerned,1
1228,worried,1
1227,pulled,1
1226,passes,1
1225,candace,1
1223,larry,1
1222,stock,1
1221,latter,1
1219,governments,1
1218,room,1
1216,italy,1
1214,t33s,1
1213,update,1
1212,coordinate,1
1211,sophie,1
1236,disposal,1
1238,wellbeing,1
1270,turn,1
